Time,Analyse.Calculations.ElapsedTimeToCreateLayer,Analyse.Calculations.Heat.TotalCoolTime,Analyse.Calculations.Heat.TotalHeatTime,Analyse.Calculations.Melt[1].ContourLength,Analyse.Calculations.Melt[1].ContourTime,Analyse.Calculations.Melt[1].ScanlengthHistogram[0],Analyse.Calculations.Melt[1].ScanlengthHistogram[10],Analyse.Calculations.Melt[1].ScanlengthHistogram[11],Analyse.Calculations.Melt[1].ScanlengthHistogram[12],Analyse.Calculations.Melt[1].ScanlengthHistogram[13],Analyse.Calculations.Melt[1].ScanlengthHistogram[14],Analyse.Calculations.Melt[1].ScanlengthHistogram[15],Analyse.Calculations.Melt[1].ScanlengthHistogram[16],Analyse.Calculations.Melt[1].ScanlengthHistogram[1],Analyse.Calculations.Melt[1].ScanlengthHistogram[2],Analyse.Calculations.Melt[1].ScanlengthHistogram[3],Analyse.Calculations.Melt[1].ScanlengthHistogram[4],Analyse.Calculations.Melt[1].ScanlengthHistogram[5],Analyse.Calculations.Melt[1].ScanlengthHistogram[6],Analyse.Calculations.Melt[1].ScanlengthHistogram[7],Analyse.Calculations.Melt[1].ScanlengthHistogram[8],Analyse.Calculations.Melt[1].ScanlengthHistogram[9],Analyse.Calculations.Melt[1].SquareBeginSpeed,Analyse.Calculations.Melt[1].SquaresTime,Analyse.Calculations.Preheating[0].ApproximatedTotalPreheatTime,Analyse.Calculations.Preheating[0].Preheat1Area,Analyse.Calculations.Preheating[0].Preheat1Time,Analyse.Calculations.Preheating[0].Preheat2Area,Analyse.Calculations.Preheating[0].Preheat2Time,Analyse.Calculations.Preheating[0].Preheat3Area,Analyse.Calculations.Wafer[2].WaferTime,Builds.State.CurrentBuild.CurrentHeight,Number pores,ratio surface STL / POR,hist_diameter_1pix,hist_diameter_2pix,hist_diameter_3pix,hist_diameter_4pix,hist_diameter_5pix,hist_diameter_6pix,hist_diameter_7pix,hist_diameter_8pix,hist_diameter_9pix,hist_diameter_10pix,hist_diameter_11pix,hist_diameter_12pix,hist_diameter_13pix,hist_diameter_14pix
1.47E+12,2.120003,0,0,9030.47,11.5425,52,36,314,0,0,0,0,0,41,73,80,157,143,630,118,45,35,4540.651,30.25267,20.2044,43275.43,13.52358,39302.18,6.482126,3973.25,1.510741,14.45,27,4.24E-05,4,3,0,1,0,0,0,0,0,0,0,0,0,0
1.47E+12,2.120003,0,0,9030.47,11.5425,52,36,314,0,0,0,0,0,41,73,80,157,143,630,118,45,35,4540.651,30.25267,20.2044,43275.43,13.52358,39302.18,6.482126,3973.25,1.510741,14.5,36,9.35E-05,7,2,4,2,0,0,1,0,1,0,0,0,0,0
1.47E+12,1.830003,0,0,9027.365,11.5385,72,543,0,0,0,0,0,0,20,4,54,18,150,438,167,60,0,4540.651,27.9602,22.58876,43332.79,15.79833,39230.78,6.470355,4102.016,1.507452,14.5,36,9.35E-05,7,2,4,2,0,0,1,0,1,0,0,0,0,0
1.47E+12,1.830003,0,0,9027.365,11.5385,72,543,0,0,0,0,0,0,20,4,54,18,150,438,167,60,0,4540.651,27.9602,22.58876,43332.79,15.79833,39230.78,6.470355,4102.016,1.507452,14.55,29,5.93E-05,4,3,2,0,0,0,0,0,0,0,0,0,0,1
1.47E+12,2.070003,0,0,9025.391,11.53592,5,530,0,0,0,0,0,0,11,83,25,104,199,431,130,30,3,4540.651,28.18521,20.18616,43275.43,13.52358,39212.55,6.467335,4062.879,1.506305,14.55,29,5.93E-05,4,3,2,0,0,0,0,0,0,0,0,0,0,1
1.47E+12,2.070003,0,0,9025.391,11.53592,5,530,0,0,0,0,0,0,11,83,25,104,199,431,130,30,3,4540.651,28.18521,20.18616,43275.43,13.52358,39212.55,6.467335,4062.879,1.506305,14.6,36,0.00010203,13,1,0,3,0,2,1,0,0,0,0,0,0,0
1.47E+12,2.070003,0,0,9025.181,11.5357,80,37,301,0,0,0,0,0,57,63,201,133,155,447,130,89,70,4540.651,31.12501,22.59548,43332.78,15.79832,39202.46,6.46568,4130.313,1.501462,14.6,36,0.00010203,13,1,0,3,0,2,1,0,0,0,0,0,0,0
1.47E+12,2.070003,0,0,9025.181,11.5357,80,37,301,0,0,0,0,0,57,63,201,133,155,447,130,89,70,4540.651,31.12501,22.59548,43332.78,15.79832,39202.46,6.46568,4130.313,1.501462,14.65,45,8.99E-05,7,3,2,2,0,0,0,0,0,1,0,0,0,0
1.47E+12,2.070003,0,0,9008.822,11.51462,77,35,314,0,0,0,0,0,55,126,94,83,238,507,82,111,36,4540.651,30.94291,20.18969,43275.43,13.52358,39214.09,6.467586,4061.344,1.50039,14.65,45,8.99E-05,7,3,2,2,0,0,0,0,0,1,0,0,0,0
1.47E+12,2.070003,0,0,9008.822,11.51462,77,35,314,0,0,0,0,0,55,126,94,83,238,507,82,111,36,4540.651,30.94291,20.18969,43275.43,13.52358,39214.09,6.467586,4061.344,1.50039,14.7,69,0.000155417,25,5,2,2,2,1,0,0,0,1,0,0,0,0
1.47E+12,2.070003,0,0,9002.406,11.50639,0,543,0,0,0,0,0,0,75,19,6,91,106,675,27,1,0,4540.651,27.92345,22.58253,43302.05,15.78715,39201.57,6.465538,4100.473,1.500026,14.7,69,0.000155417,25,5,2,2,2,1,0,0,0,1,0,0,0,0
1.47E+12,2.070003,0,0,9002.406,11.50639,0,543,0,0,0,0,0,0,75,19,6,91,106,675,27,1,0,4540.651,27.92345,22.58253,43302.05,15.78715,39201.57,6.465538,4100.473,1.500026,14.75,54,9.43E-05,9,8,2,0,1,0,0,0,0,0,0,0,0,0
1.47E+12,2.070003,0,0,8999.958,11.50325,24,530,0,0,0,0,0,0,33,45,85,41,110,472,181,8,2,4540.651,27.82123,20.17066,43275.43,13.52358,39130.76,6.453848,4144.672,1.496225,14.75,54,9.43E-05,9,8,2,0,1,0,0,0,0,0,0,0,0,0
1.47E+12,2.070003,0,0,8999.958,11.50325,24,530,0,0,0,0,0,0,33,45,85,41,110,472,181,8,2,4540.651,27.82123,20.17066,43275.43,13.52358,39130.76,6.453848,4144.672,1.496225,14.8,18,2.60E-05,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,5.770008,0,0,16656.4,21.30138,54,12,0,0,0,0,0,0,55,154,116,129,363,408,155,44,299,4540.651,29.58103,22.54964,43332.79,15.79833,38994.71,6.431421,4338.086,1.589665,14.8,18,2.60E-05,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,5.770008,0,0,16656.4,21.30138,54,12,0,0,0,0,0,0,55,154,116,129,363,408,155,44,299,4540.651,29.58103,22.54964,43332.79,15.79833,38994.71,6.431421,4338.086,1.589665,14.85,81,0.000175917,18,16,5,1,1,0,0,0,1,0,0,0,0,0
1.47E+12,5.770008,0,0,16653.04,21.29705,52,16,0,0,0,0,0,0,53,67,181,92,377,358,182,67,280,4540.651,28.57893,20.15673,43275.43,13.52358,39005.73,6.433279,4269.707,1.592621,14.85,81,0.000175917,18,16,5,1,1,0,0,0,1,0,0,0,0,0
1.47E+12,5.770008,0,0,16653.04,21.29705,52,16,0,0,0,0,0,0,53,67,181,92,377,358,182,67,280,4540.651,28.57893,20.15673,43275.43,13.52358,39005.73,6.433279,4269.707,1.592621,14.9,175,0.0365909,12,6,1,2,0,0,1,0,0,0,2,2,1,111
1.47E+12,5.560008,0,0,17032.81,21.78373,104,0,0,0,0,0,0,0,45,43,81,62,205,469,178,155,302,4540.651,27.59688,22.55418,43332.79,15.79833,38961.59,6.425965,4371.199,1.61245,14.9,175,0.0365909,12,6,1,2,0,0,1,0,0,0,2,2,1,111
1.47E+12,5.560008,0,0,17032.81,21.78373,104,0,0,0,0,0,0,0,45,43,81,62,205,469,178,155,302,4540.651,27.59688,22.55418,43332.79,15.79833,38961.59,6.425965,4371.199,1.61245,14.95,167,0.0390348,19,5,4,2,0,2,0,0,1,1,0,1,4,98
1.47E+12,5.700008,0,0,17031.7,21.78243,13,2,0,0,0,0,0,0,9,84,76,155,125,409,163,412,122,4540.651,26.41612,20.14124,43275.43,13.52358,38921.35,6.419332,4354.086,1.628906,14.95,167,0.0390348,19,5,4,2,0,2,0,0,1,1,0,1,4,98
1.47E+12,5.700008,0,0,17031.7,21.78243,13,2,0,0,0,0,0,0,9,84,76,155,125,409,163,412,122,4540.651,26.41612,20.14124,43275.43,13.52358,38921.35,6.419332,4354.086,1.628906,15,315,0.0412502,70,35,21,12,4,2,2,0,1,1,0,1,5,101
1.47E+12,5.580008,0,0,17030.2,21.78061,70,42,0,0,0,0,0,0,58,104,176,125,171,459,200,68,254,4540.651,28.68065,22.52165,43332.79,15.79833,38801.75,6.399598,4531.039,1.646145,15,315,0.0412502,70,35,21,12,4,2,2,0,1,1,0,1,5,101
1.47E+12,5.580008,0,0,17030.2,21.78061,70,42,0,0,0,0,0,0,58,104,176,125,171,459,200,68,254,4540.651,28.68065,22.52165,43332.79,15.79833,38801.75,6.399598,4531.039,1.646145,15.05,259,0.0382518,38,18,11,10,5,1,0,2,1,0,0,2,3,115
1.47E+12,5.580008,0,0,17028.22,21.77818,96,0,0,0,0,0,0,0,80,65,114,119,176,502,209,38,319,4540.651,28.49576,20.12059,43275.43,13.52358,38802.82,6.399738,4472.613,1.663946,15.05,259,0.0382518,38,18,11,10,5,1,0,2,1,0,0,2,3,115
1.47E+12,5.580008,0,0,17028.22,21.77818,96,0,0,0,0,0,0,0,80,65,114,119,176,502,209,38,319,4540.651,28.49576,20.12059,43275.43,13.52358,38802.82,6.399738,4472.613,1.663946,15.1,409,0.0421192,72,46,35,27,14,7,6,4,2,1,1,2,3,100
1.47E+12,1.820003,0,0,7372.694,9.423823,5,0,0,0,0,0,0,0,77,14,6,91,178,532,39,0,0,45473.68,14.53621,20.61674,43332.79,15.79833,27071.75,4.464957,16261.04,1.673618,15.1,409,0.0421192,72,46,35,27,14,7,6,4,2,1,1,2,3,100
1.47E+12,1.820003,0,0,7372.694,9.423823,5,0,0,0,0,0,0,0,77,14,6,91,178,532,39,0,0,45473.68,14.53621,20.61674,43332.79,15.79833,27071.75,4.464957,16261.04,1.673618,15.15,358,0.0420972,41,31,36,22,19,10,5,4,4,3,2,1,4,101
1.47E+12,1.610002,0,0,7367.645,9.417419,29,0,0,0,0,0,0,0,18,15,56,70,145,357,123,61,0,45473.68,13.74414,18.18719,43275.43,13.52358,27048.25,4.461093,16227.18,1.687469,15.15,358,0.0420972,41,31,36,22,19,10,5,4,4,3,2,1,4,101
1.47E+12,1.610002,0,0,7367.645,9.417419,29,0,0,0,0,0,0,0,18,15,56,70,145,357,123,61,0,45473.68,13.74414,18.18719,43275.43,13.52358,27048.25,4.461093,16227.18,1.687469,15.2,744,0.00268809,131,78,47,28,23,16,10,5,9,6,4,4,4,9
1.47E+12,1.750002,0,0,7364.915,9.414001,11,0,0,0,0,0,0,0,2,112,43,116,79,481,97,6,0,45473.68,14.67039,20.59741,43332.79,15.79833,26991.25,4.45167,16341.54,1.704081,15.2,744,0.00268809,131,78,47,28,23,16,10,5,9,6,4,4,4,9
1.47E+12,1.750002,0,0,7364.915,9.414001,11,0,0,0,0,0,0,0,2,112,43,116,79,481,97,6,0,45473.68,14.67039,20.59741,43332.79,15.79833,26991.25,4.45167,16341.54,1.704081,15.25,506,0.00146702,103,61,38,14,15,12,2,5,3,3,3,0,1,0
1.47E+12,1.750002,0,0,7376.418,9.429014,11,0,0,0,0,0,0,0,66,54,136,31,90,481,74,4,0,45473.68,14.66046,18.16467,43275.43,13.52358,26934.15,4.442245,16341.28,1.718649,15.25,506,0.00146702,103,61,38,14,15,12,2,5,3,3,3,0,1,0
1.47E+12,1.750002,0,0,7376.418,9.429014,11,0,0,0,0,0,0,0,66,54,136,31,90,481,74,4,0,45473.68,14.66046,18.16467,43275.43,13.52358,26934.15,4.442245,16341.28,1.718649,15.3,154,0.00054404,26,23,8,8,6,4,0,3,1,1,3,0,1,1
1.47E+12,1.460002,0,0,7374.558,9.426579,16,0,0,0,0,0,0,0,53,17,36,28,105,354,161,18,42,45473.68,13.21266,20.57924,43332.79,15.79833,26880.12,4.43335,16452.67,1.73454,15.3,154,0.00054404,26,23,8,8,6,4,0,3,1,1,3,0,1,1
1.47E+12,1.460002,0,0,7374.558,9.426579,16,0,0,0,0,0,0,0,53,17,36,28,105,354,161,18,42,45473.68,13.21266,20.57924,43332.79,15.79833,26880.12,4.43335,16452.67,1.73454,15.35,144,0.000406041,28,21,14,7,4,1,3,1,2,0,0,0,0,0
1.47E+12,1.800002,0,0,7370.5,9.421435,8,0,0,0,0,0,0,0,4,92,57,130,101,430,93,0,0,45473.68,14.19347,18.14338,43275.43,13.52358,26788.19,4.418192,16487.24,1.746495,15.35,144,0.000406041,28,21,14,7,4,1,3,1,2,0,0,0,0,0
1.47E+12,1.800002,0,0,7370.5,9.421435,8,0,0,0,0,0,0,0,4,92,57,130,101,430,93,0,0,45473.68,14.19347,18.14338,43275.43,13.52358,26788.19,4.418192,16487.24,1.746495,15.4,95,0.000262956,22,18,8,7,1,1,0,0,0,0,1,0,0,0
1.47E+12,1.800002,0,0,7365.054,9.41439,28,0,0,0,0,0,0,0,20,22,64,93,180,309,129,30,0,45473.68,13.67302,20.55351,43332.79,15.79833,26765.91,4.414502,16566.89,1.763761,15.4,95,0.000262956,22,18,8,7,1,1,0,0,0,0,1,0,0,0
1.47E+12,1.590002,0,0,7365.054,9.41439,28,0,0,0,0,0,0,0,20,22,64,93,180,309,129,30,0,45473.68,13.67302,20.55351,43332.79,15.79833,26765.91,4.414502,16566.89,1.763761,15.4,95,0.000262956,22,18,8,7,1,1,0,0,0,0,1,0,0,0
1.47E+12,1.590002,0,0,7365.054,9.41439,28,0,0,0,0,0,0,0,20,22,64,93,180,309,129,30,0,45473.68,13.67302,20.55351,43332.79,15.79833,26765.91,4.414502,16566.89,1.763761,15.45,94,0.000279227,23,12,12,6,3,2,0,0,1,0,0,0,0,0
1.47E+12,1.590002,0,0,7367.215,9.417114,26,0,0,0,0,0,0,0,28,38,51,61,127,349,95,66,14,45473.68,13.50033,18.10379,43275.43,13.52358,26572.76,4.38264,16702.68,1.763301,15.45,94,0.000279227,23,12,12,6,3,2,0,0,1,0,0,0,0,0
1.47E+12,1.590002,0,0,7367.215,9.417114,26,0,0,0,0,0,0,0,28,38,51,61,127,349,95,66,14,45473.68,13.50033,18.10379,43275.43,13.52358,26572.76,4.38264,16702.68,1.763301,15.5,142,0.000496197,34,24,6,9,5,3,4,3,1,0,1,0,0,0
1.47E+12,1.800002,0,0,7591.516,9.704159,4,0,0,0,0,0,0,0,75,13,3,91,105,472,75,20,0,45473.68,13.35923,20.51204,43332.79,15.79833,26485.82,4.368309,16846.97,1.7664,15.5,142,0.000496197,34,24,6,9,5,3,4,3,1,0,1,0,0,0
1.47E+12,1.800002,0,0,7591.516,9.704159,4,0,0,0,0,0,0,0,75,13,3,91,105,472,75,20,0,45473.68,13.35923,20.51204,43332.79,15.79833,26485.82,4.368309,16846.97,1.7664,15.55,193,0.000794781,39,26,22,10,8,5,4,4,3,3,1,1,1,0
1.47E+12,2.020003,0,0,8897.564,11.38451,120,25,40,0,0,0,0,0,19,99,43,43,78,355,30,18,23,45473.68,14.53223,18.08731,43275.43,13.52358,26457.78,4.363699,16817.65,1.765589,15.55,193,0.000794781,39,26,22,10,8,5,4,4,3,3,1,1,1,0
1.47E+12,2.020003,0,0,8897.564,11.38451,120,25,40,0,0,0,0,0,19,99,43,43,78,355,30,18,23,45473.68,14.53223,18.08731,43275.43,13.52358,26457.78,4.363699,16817.65,1.765589,15.6,193,0.00141482,44,34,21,11,9,5,2,1,3,1,1,1,0,1
1.47E+12,2.790004,0,0,8795.978,11.26897,18,0,0,0,0,0,0,0,5,34,51,131,45,289,203,13,0,45473.68,12.30946,20.47431,43332.79,15.79833,26295.02,4.33684,17037.77,1.761487,15.6,193,0.00141482,44,34,21,11,9,5,2,1,3,1,1,1,0,1
1.47E+12,2.790004,0,0,8795.978,11.26897,18,0,0,0,0,0,0,0,5,34,51,131,45,289,203,13,0,45473.68,12.30946,20.47431,43332.79,15.79833,26295.02,4.33684,17037.77,1.761487,15.65,344,0.00810626,51,34,20,18,10,17,23,25,24,20,5,5,7,14
1.47E+12,4.170006,0,0,10083.3,12.92753,10,0,0,0,0,0,0,0,5,40,83,86,79,334,87,45,1,45473.68,12.02531,18.03728,43275.43,13.52358,26174.54,4.316966,17100.89,1.755707,15.65,344,0.00810626,51,34,20,18,10,17,23,25,24,20,5,5,7,14
1.47E+12,4.170006,0,0,10083.3,12.92753,10,0,0,0,0,0,0,0,5,40,83,86,79,334,87,45,1,45473.68,12.02531,18.03728,43275.43,13.52358,26174.54,4.316966,17100.89,1.755707,15.7,369,0.00981936,70,26,21,19,13,5,14,19,31,25,9,6,9,25
1.47E+12,4.570006,0,0,10575.81,13.564,76,17,36,21,0,0,0,0,59,34,40,32,106,226,116,19,15,45473.68,13.24993,20.43452,43332.79,15.79834,26053.54,4.297012,17279.26,1.752223,15.7,369,0.00981936,70,26,21,19,13,5,14,19,31,25,9,6,9,25
1.47E+12,4.570006,0,0,10575.81,13.564,76,17,36,21,0,0,0,0,59,34,40,32,106,226,116,19,15,45473.68,13.24993,20.43452,43332.79,15.79834,26053.54,4.297012,17279.26,1.752223,15.75,535,0.0153334,70,55,31,32,20,13,22,21,29,32,27,13,6,55
1.47E+12,5.940008,0,0,10739.18,13.78927,1,0,0,0,0,0,0,0,1,78,26,126,118,304,100,5,0,45473.68,11.80958,17.99915,43275.43,13.52358,25923.38,4.275549,17352.05,1.75001,15.75,535,0.0153334,70,55,31,32,20,13,22,21,29,32,27,13,6,55
1.47E+12,5.940008,0,0,10739.18,13.78927,1,0,0,0,0,0,0,0,1,78,26,126,118,304,100,5,0,45473.68,11.80958,17.99915,43275.43,13.52358,25923.38,4.275549,17352.05,1.75001,15.8,544,0.0195969,76,48,33,19,13,13,8,17,33,35,20,24,14,77
1.47E+12,2.720004,0,0,10998.76,14.15322,28,2,1,0,0,0,0,0,19,53,174,13,68,356,82,9,5,45473.68,12.58404,20.3762,43332.79,15.79834,25727.02,4.24316,17605.78,1.747534,15.8,544,0.0195969,76,48,33,19,13,13,8,17,33,35,20,24,14,77
1.47E+12,2.720004,0,0,10998.76,14.15322,28,2,1,0,0,0,0,0,19,53,174,13,68,356,82,9,5,45473.68,12.58404,20.3762,43332.79,15.79834,25727.02,4.24316,17605.78,1.747534,15.85,623,0.0216396,90,45,44,15,19,18,15,18,18,24,38,21,26,76
1.47E+12,1.950003,0,0,9963.05,12.79004,53,1,0,0,0,0,0,0,41,53,170,55,194,282,13,10,6,45473.68,13.61393,17.94764,43275.43,13.52358,25632.78,4.227607,17642.66,1.745509,15.85,623,0.0216396,90,45,44,15,19,18,15,18,18,24,38,21,26,76
1.47E+12,1.950003,0,0,9963.05,12.79004,53,1,0,0,0,0,0,0,41,53,170,55,194,282,13,10,6,45473.68,13.61393,17.94764,43275.43,13.52358,25632.78,4.227607,17642.66,1.745509,15.9,896,0.0282242,130,83,55,36,35,28,24,16,19,26,26,20,28,121
1.47E+12,2.230003,0,0,9611.818,12.34055,0,0,0,0,0,0,0,0,72,10,0,89,97,409,36,16,12,45473.68,11.56998,20.33082,43332.79,15.79834,25491.04,4.204243,17841.75,1.730975,15.9,896,0.0282242,130,83,55,36,35,28,24,16,19,26,26,20,28,121
1.47E+12,2.230003,0,0,9611.818,12.34055,0,0,0,0,0,0,0,0,72,10,0,89,97,409,36,16,12,45473.68,11.56998,20.33082,43332.79,15.79834,25491.04,4.204243,17841.75,1.730975,15.95,943,0.0278661,134,80,73,50,38,21,23,14,10,15,14,10,12,115
1.47E+12,1.650002,0,0,8870.97,11.3734,19,3,2,0,0,0,0,0,14,13,13,16,132,392,72,2,4,45473.68,10.64472,17.91106,43275.43,13.52358,25414.28,4.191574,17861.16,1.723798,15.95,943,0.0278661,134,80,73,50,38,21,23,14,10,15,14,10,12,115
1.47E+12,1.650002,0,0,8870.97,11.3734,19,3,2,0,0,0,0,0,14,13,13,16,132,392,72,2,4,45473.68,10.64472,17.91106,43275.43,13.52358,25414.28,4.191574,17861.16,1.723798,16,1102,0.0237726,182,122,88,67,49,37,20,24,13,11,15,13,11,94
1.47E+12,1.800002,0,0,8154.748,10.45581,12,0,0,0,0,0,0,0,11,107,33,123,59,338,78,5,9,45473.68,12.05568,20.27715,43332.79,15.79834,25134.14,4.145376,18198.66,1.721181,16,1102,0.0237726,182,122,88,67,49,37,20,24,13,11,15,13,11,94
1.47E+12,1.800002,0,0,8154.748,10.45581,12,0,0,0,0,0,0,0,11,107,33,123,59,338,78,5,9,45473.68,12.05568,20.27715,43332.79,15.79834,25134.14,4.145376,18198.66,1.721181,16.05,1146,0.0132869,242,125,70,59,39,41,21,20,9,9,7,8,11,38
1.47E+12,1.900003,0,0,7419.041,9.513955,2,2,0,0,0,0,0,0,84,34,124,31,61,354,60,3,3,45473.68,11.76157,17.81899,43275.43,13.52358,24888.7,4.104894,18386.73,1.702066,16.05,1146,0.0132869,242,125,70,59,39,41,21,20,9,9,7,8,11,38
1.47E+12,1.900003,0,0,7419.041,9.513955,2,2,0,0,0,0,0,0,84,34,124,31,61,354,60,3,3,45473.68,11.76157,17.81899,43275.43,13.52358,24888.7,4.104894,18386.73,1.702066,16.1,1094,0.00995713,201,125,100,46,45,33,13,12,9,6,5,3,7,24
1.47E+12,1.270002,0,0,5427.537,6.975724,20,0,0,0,0,0,0,0,13,14,45,33,112,253,110,37,0,45473.68,10.02075,20.12747,43332.78,15.79832,24269.55,4.002784,19063.22,1.696038,16.1,1094,0.00995713,201,125,100,46,45,33,13,12,9,6,5,3,7,24
1.47E+12,1.270002,0,0,5427.537,6.975724,20,0,0,0,0,0,0,0,13,14,45,33,112,253,110,37,0,45473.68,10.02075,20.12747,43332.78,15.79832,24269.55,4.002784,19063.22,1.696038,16.15,552,0.0032703,125,59,39,22,18,11,8,1,2,2,0,2,0,4
1.47E+12,1.640002,0,0,4779.009,6.111235,8,0,0,0,0,0,0,0,14,70,22,112,89,292,96,0,0,38312.13,10.92058,17.91651,43275.43,13.52358,21106.67,4.131845,22168.76,1.691822,16.15,552,0.0032703,125,59,39,22,18,11,8,1,2,2,0,2,0,4
1.47E+12,1.640002,0,0,4779.009,6.111235,8,0,0,0,0,0,0,0,14,70,22,112,89,292,96,0,0,38312.13,10.92058,17.91651,43275.43,13.52358,21106.67,4.131845,22168.76,1.691822,16.2,45,0.000221222,10,3,3,0,0,1,0,2,0,0,0,0,0,0
1.47E+12,1.380002,0,0,4776.057,6.107613,28,0,0,0,0,0,0,0,20,54,177,20,107,246,104,0,0,39491.18,11.68251,20.11437,43302.05,15.78715,21062.27,4.000046,22239.78,1.687431,16.2,45,0.000221222,10,3,3,0,0,1,0,2,0,0,0,0,0,0
1.47E+12,1.380002,0,0,4776.057,6.107613,28,0,0,0,0,0,0,0,20,54,177,20,107,246,104,0,0,39491.18,11.68251,20.11437,43302.05,15.78715,21062.27,4.000046,22239.78,1.687431,16.25,31,0.000271842,9,1,0,0,0,2,1,0,1,1,0,0,0,1
1.47E+12,1.380002,0,0,4746.927,6.068687,52,0,0,0,0,0,0,0,42,55,169,65,200,196,45,0,0,38302.76,12.7282,17.91274,43275.43,13.52358,21100.01,4.131556,22175.42,1.687732,16.25,31,0.000271842,9,1,0,0,0,2,1,0,1,1,0,0,0,1
1.47E+12,1.380002,0,0,4746.927,6.068687,52,0,0,0,0,0,0,0,42,55,169,65,200,196,45,0,0,38302.76,12.7282,17.91274,43275.43,13.52358,21100.01,4.131556,22175.42,1.687732,16.3,32,0.000276397,12,1,1,0,0,0,0,2,1,0,0,0,0,1
1.47E+12,1.750003,0,0,4743.102,6.06345,5,0,0,0,0,0,0,0,79,14,4,96,101,356,35,19,0,39503.66,10.99552,20.11513,43302.05,15.78715,21060.48,3.998448,22241.57,1.685713,16.3,32,0.000276397,12,1,1,0,0,0,0,2,1,0,0,0,0,1
1.47E+12,1.750003,0,0,4743.102,6.06345,5,0,0,0,0,0,0,0,79,14,4,96,101,356,35,19,0,39503.66,10.99552,20.11513,43302.05,15.78715,21060.48,3.998448,22241.57,1.685713,16.35,23,0.00021201,1,1,1,0,2,1,1,1,1,0,0,0,0,0
1.47E+12,1.110002,0,0,4747.729,6.069337,20,0,0,0,0,0,0,0,14,14,44,39,117,314,89,0,0,38040.26,10.09242,17.94187,43275.43,13.52358,21087.79,4.157653,22187.65,1.678538,16.35,23,0.00021201,1,1,1,0,2,1,1,1,1,0,0,0,0,0
1.47E+12,1.110002,0,0,4747.729,6.069337,20,0,0,0,0,0,0,0,14,14,44,39,117,314,89,0,0,38040.26,10.09242,17.94187,43275.43,13.52358,21087.79,4.157653,22187.65,1.678538,16.4,17,0.000135429,3,4,1,0,0,0,1,0,0,1,0,0,0,0
1.47E+12,1.550002,0,0,4750.233,6.072574,8,0,0,0,0,0,0,0,5,213,60,69,81,302,60,0,0,39505.23,12.3454,20.11268,43302.05,15.78715,21058.67,3.99794,22243.38,1.676033,16.4,17,0.000135429,3,4,1,0,0,0,1,0,0,1,0,0,0,0
1.47E+12,1.550002,0,0,4750.233,6.072574,8,0,0,0,0,0,0,0,5,213,60,69,81,302,60,0,0,39505.23,12.3454,20.11268,43302.05,15.78715,21058.67,3.99794,22243.38,1.676033,16.45,17,0.000122254,4,4,1,0,1,0,1,0,0,0,0,0,0,0
1.47E+12,1.550002,0,0,4752.606,6.075613,3,0,0,0,0,0,0,0,83,37,127,33,67,309,81,0,0,37791.83,11.44327,17.95478,43275.43,13.52358,21049.98,4.177483,22225.45,1.668506,16.45,17,0.000122254,4,4,1,0,1,0,1,0,0,0,0,0,0,0
1.47E+12,1.550002,0,0,4752.606,6.075613,3,0,0,0,0,0,0,0,83,37,127,33,67,309,81,0,0,37791.83,11.44327,17.95478,43275.43,13.52358,21049.98,4.177483,22225.45,1.668506,16.5,26,0.000164748,3,4,1,2,0,0,0,2,0,0,0,0,0,0
1.47E+12,1.150002,0,0,4754.374,6.077893,22,0,0,0,0,0,0,0,21,18,46,39,111,273,87,38,0,39406.78,10.28763,20.11828,43302.05,15.78715,21021.05,4.000772,22280.99,1.66246,16.5,26,0.000164748,3,4,1,2,0,0,0,2,0,0,0,0,0,0
1.47E+12,1.150002,0,0,4754.374,6.077893,22,0,0,0,0,0,0,0,21,18,46,39,111,273,87,38,0,39406.78,10.28763,20.11828,43302.05,15.78715,21021.05,4.000772,22280.99,1.66246,16.55,45,0.000699741,11,1,2,0,0,0,0,0,0,0,3,0,0,1
1.47E+12,1.660002,0,0,4748.042,6.069658,4,0,0,0,0,0,0,0,4,78,26,118,88,298,88,0,0,38035.57,10.93019,17.95237,43275.43,13.52358,21134.03,4.167283,22141.4,1.661339,16.55,45,0.000699741,11,1,2,0,0,0,0,0,0,0,3,0,0,1
1.47E+12,1.660002,0,0,4748.042,6.069658,4,0,0,0,0,0,0,0,4,78,26,118,88,298,88,0,0,38035.57,10.93019,17.95237,43275.43,13.52358,21134.03,4.167283,22141.4,1.661339,16.6,12,0.00067238,1,0,0,0,0,0,0,0,0,0,3,0,0,1
1.47E+12,1.390002,0,0,4751.623,6.074233,28,0,0,0,0,0,0,0,21,48,177,23,100,295,67,0,0,39577.03,11.71065,20.1253,43332.79,15.79833,21108.85,4.000192,22223.95,1.658563,16.6,12,0.00067238,1,0,0,0,0,0,0,0,0,0,3,0,0,1
1.47E+12,1.390002,0,0,4751.623,6.074233,28,0,0,0,0,0,0,0,21,48,177,23,100,295,67,0,0,39577.03,11.71065,20.1253,43332.79,15.79833,21108.85,4.000192,22223.95,1.658563,16.65,13,0.000774579,3,0,0,0,0,0,0,0,0,0,0,0,1,3
