dataset, year, month, lat, lon, AGNPP, AR, BGNPP, BTRAN
1.0, 154.0, 2.0, -7.75, 139.75, 2.8339799E-5, 9.811721E-5, 1.4615331E-5, 1.0
1.0, 154.0, 2.0, -7.75, 140.25, 3.5097273E-5, 1.095967E-4, 1.8056611E-5, 1.0
1.0, 154.0, 2.0, -7.75, 140.75, 3.4234163E-5, 1.08930064E-4, 1.7613302E-5, 1.0
1.0, 154.0, 2.0, -7.75, 141.25, 3.5665627E-5, 1.1210689E-4, 1.8323124E-5, 1.0
1.0, 154.0, 2.0, -7.75, 141.75, 3.5468485E-5, 1.11616115E-4, 1.8216993E-5, 1.0
1.0, 154.0, 2.0, -7.75, 142.25, 3.5552923E-5, 1.1440364E-4, 1.8256414E-5, 1.0
1.0, 154.0, 2.0, -7.75, 142.75, 3.555868E-5, 1.1612065E-4, 1.8257982E-5, 1.0
1.0, 154.0, 2.0, -7.75, 143.25, 3.522559E-5, 1.161794E-4, 1.8085231E-5, 1.0
1.0, 154.0, 2.0, -7.75, 143.75, 3.46195E-5, 1.15338116E-4, 1.7985472E-5, 0.99
1.0, 154.0, 2.0, -7.75, 145.25, 3.6410143E-5, 1.1465498E-4, 1.8689012E-5, 1.0
1.0, 154.0, 2.0, -8.25, 138.25, 3.3591168E-5, 1.0293285E-4, 1.7256647E-5, 0.98
1.0, 154.0, 2.0, -8.25, 138.75, 3.344338E-5, 1.01218306E-4, 1.7192664E-5, 0.98
1.0, 154.0, 2.0, -8.25, 140.25, 1.628516E-5, 9.112314E-5, 8.441935E-6, 1.0
1.0, 154.0, 2.0, -8.25, 140.75, 1.3066992E-5, 9.0762915E-5, 6.745267E-6, 1.0
1.0, 154.0, 2.0, -8.25, 141.25, 2.8102351E-5, 1.0161295E-4, 1.6547689E-5, 1.0
1.0, 154.0, 2.0, -8.25, 141.75, 3.21685E-5, 1.0134178E-4, 1.6588952E-5, 1.0
1.0, 154.0, 2.0, -8.25, 142.25, 3.12543E-5, 1.0086348E-4, 1.6263153E-5, 0.99
1.0, 154.0, 2.0, -8.25, 142.75, 3.3479024E-5, 1.0643026E-4, 1.7229655E-5, 0.99
1.0, 154.0, 2.0, -8.25, 143.25, 3.32043E-5, 1.1155617E-4, 1.7670152E-5, 0.97
1.0, 154.0, 3.0, 2.25, 128.25, 3.8129747E-5, 1.2062811E-4, 1.954513E-5, 1.0
1.0, 154.0, 3.0, 1.75, 127.75, 3.8072263E-5, 1.2128665E-4, 1.9749421E-5, 1.0
1.0, 154.0, 3.0, 1.25, 127.75, 3.7859056E-5, 1.2211203E-4, 1.9871875E-5, 1.0
1.0, 154.0, 3.0, 1.25, 128.25, 3.8236372E-5, 1.2374972E-4, 1.9600126E-5, 1.0
1.0, 154.0, 3.0, 1.25, 128.75, 3.8315575E-5, 1.2328867E-4, 1.9644487E-5, 1.0
1.0, 154.0, 3.0, 0.75, 127.75, 3.768522E-5, 1.2288216E-4, 1.9320942E-5, 1.0
1.0, 154.0, 3.0, 0.75, 128.25, 3.839172E-5, 1.241688E-4, 1.9682739E-5, 1.0
1.0, 154.0, 3.0, 0.25, 127.75, 3.9146482E-5, 1.21941346E-4, 2.006927E-5, 1.0
1.0, 154.0, 3.0, -0.25, 127.75, 3.7573343E-5, 1.16220115E-4, 1.9274186E-5, 1.0
1.0, 154.0, 3.0, -0.25, 130.75, 3.5597826E-5, 1.2344512E-4, 1.8256913E-5, 1.0
1.0, 154.0, 3.0, -0.75, 131.75, 3.674486E-5, 1.2402014E-4, 1.884183E-5, 1.0
1.0, 154.0, 3.0, -0.75, 132.25, 3.7054273E-5, 1.2378437E-4, 1.8999022E-5, 1.0
1.0, 154.0, 3.0, -0.75, 132.75, 3.8176328E-5, 1.242E-4, 1.9570305E-5, 1.0
1.0, 154.0, 3.0, -0.75, 133.25, 3.8156257E-5, 1.2396184E-4, 1.9559917E-5, 1.0
1.0, 154.0, 3.0, -0.75, 133.75, 3.8783426E-5, 1.21194724E-4, 1.9879273E-5, 1.0
1.0, 154.0, 3.0, -0.75, 135.75, 3.5302786E-5, 1.20039505E-4, 1.8108569E-5, 1.0
1.0, 154.0, 3.0, -1.25, 131.25, 3.4756067E-5, 1.2004729E-4, 1.7829214E-5, 1.0
1.0, 154.0, 3.0, -1.25, 131.75, 3.4028933E-5, 1.20267905E-4, 1.7460672E-5, 1.0
1.0, 154.0, 3.0, -1.25, 132.25, 3.7544483E-5, 1.21832534E-4, 1.9248751E-5, 1.0
1.0, 154.0, 3.0, -1.25, 132.75, 3.9007075E-5, 1.21555466E-4, 1.999392E-5, 1.0
1.0, 154.0, 3.0, -1.25, 133.25, 3.8813778E-5, 1.2170227E-4, 1.9895144E-5, 1.0
1.0, 154.0, 3.0, -1.25, 133.75, 3.498176E-5, 1.1989854E-4, 1.7944778E-5, 1.0
1.0, 154.0, 3.0, -1.75, 127.75, 3.8791815E-5, 1.1816447E-4, 1.9896566E-5, 1.0
1.0, 154.0, 3.0, -1.75, 130.25, 3.6553727E-5, 1.2321636E-4, 1.8743889E-5, 1.0
1.0, 154.0, 3.0, -1.75, 132.25, 3.52508E-5, 1.2076697E-4, 1.8081513E-5, 1.0
1.0, 154.0, 3.0, -1.75, 132.75, 3.774825E-5, 1.2139298E-4, 1.935327E-5, 1.0
1.0, 154.0, 3.0, -1.75, 133.25, 3.937419E-5, 1.1942674E-4, 2.0180789E-5, 1.0
1.0, 154.0, 3.0, -1.75, 133.75, 4.0593295E-5, 1.13765076E-4, 2.0801757E-5, 1.0
1.0, 154.0, 3.0, -1.75, 136.25, 3.4287492E-5, 1.178959E-4, 1.759345E-5, 1.0
1.0, 154.0, 3.0, -1.75, 137.75, 3.248882E-5, 1.1495783E-4, 1.6680973E-5, 1.0
1.0, 154.0, 3.0, -1.75, 138.25, 3.1826075E-5, 1.15589675E-4, 1.634549E-5, 1.0
1.0, 154.0, 3.0, -2.25, 132.75, 3.408893E-5, 1.15133E-4, 1.7496333E-5, 0.99
1.0, 154.0, 3.0, -2.25, 133.25, 3.4438464E-5, 1.1818246E-4, 1.767261E-5, 1.0
1.0, 154.0, 3.0, -2.25, 133.75, 3.5286394E-5, 1.1808167E-4, 1.8293693E-5, 0.99
1.0, 154.0, 3.0, -2.25, 136.75, 3.6469777E-5, 1.1983705E-4, 1.8702316E-5, 1.0
1.0, 154.0, 3.0, -2.25, 137.25, 3.3016335E-5, 1.1591562E-4, 1.6951319E-5, 1.0
1.0, 154.0, 3.0, -2.25, 137.75, 3.2026393E-5, 1.1539367E-4, 1.6447684E-5, 1.0
1.0, 154.0, 3.0, -2.25, 138.25, 3.2141823E-5, 1.1539172E-4, 1.6506692E-5, 1.0
1.0, 154.0, 3.0, -2.25, 138.75, 3.3005486E-5, 1.15599316E-4, 1.6946558E-5, 1.0
1.0, 154.0, 3.0, -2.25, 139.25, 3.2772863E-5, 1.1463822E-4, 1.6827378E-5, 0.99
1.0, 154.0, 3.0, -2.75, 132.25, 3.4014527E-5, 1.156057E-4, 1.7459655E-5, 1.0
1.0, 154.0, 3.0, -2.75, 132.75, 3.4551013E-5, 1.1530989E-4, 1.7924829E-5, 1.0
1.0, 154.0, 3.0, -2.75, 133.25, 3.311496E-5, 1.1791811E-4, 1.7181777E-5, 1.0
1.0, 154.0, 3.0, -2.75, 133.75, 3.3349734E-5, 1.1720845E-4, 1.7117987E-5, 1.0
1.0, 154.0, 3.0, -2.75, 134.25, 3.612026E-5, 1.2216189E-4, 1.8523473E-5, 1.0
1.0, 154.0, 3.0, -2.75, 136.25, 3.338238E-5, 1.170014E-4, 1.7135437E-5, 1.0
1.0, 154.0, 3.0, -2.75, 136.75, 3.30952E-5, 1.17163174E-4, 1.6988655E-5, 1.0
1.0, 154.0, 3.0, -2.75, 137.25, 3.3124496E-5, 1.167849E-4, 1.7003727E-5, 1.0
1.0, 154.0, 3.0, -2.75, 137.75, 3.349256E-5, 1.16688905E-4, 1.7191527E-5, 1.0
1.0, 154.0, 3.0, -2.75, 138.25, 3.336335E-5, 1.1635797E-4, 1.7125767E-5, 1.0
1.0, 154.0, 3.0, -2.75, 138.75, 3.3016626E-5, 1.1588565E-4, 1.6950937E-5, 1.0
1.0, 154.0, 3.0, -2.75, 139.25, 3.2416665E-5, 1.1514275E-4, 1.6647387E-5, 1.0
1.0, 154.0, 3.0, -2.75, 139.75, 3.2905107E-5, 1.1458046E-4, 1.6897731E-5, 1.0
1.0, 154.0, 3.0, -2.75, 140.25, 3.409682E-5, 1.1633563E-4, 1.7501363E-5, 1.0
1.0, 154.0, 3.0, -2.75, 140.75, 3.2379518E-5, 1.1430934E-4, 1.662935E-5, 1.0
1.0, 154.0, 3.0, -2.75, 141.25, 3.2570635E-5, 1.1508535E-4, 1.6727106E-5, 1.0
1.0, 154.0, 3.0, -3.25, 128.25, 3.366645E-5, 1.09521076E-4, 1.7278895E-5, 1.0
1.0, 154.0, 3.0, -3.25, 128.75, 3.531475E-5, 1.12993075E-4, 1.8124489E-5, 1.0
1.0, 154.0, 3.0, -3.25, 129.25, 3.4362405E-5, 1.1372542E-4, 1.7640688E-5, 1.0
1.0, 154.0, 3.0, -3.25, 129.75, 3.3899552E-5, 1.148366E-4, 1.740052E-5, 1.0
1.0, 154.0, 3.0, -3.25, 130.25, 3.41934E-5, 1.1630661E-4, 1.754717E-5, 1.0
1.0, 154.0, 3.0, -3.25, 132.75, 3.44229E-5, 1.1885305E-4, 1.7663464E-5, 1.0
1.0, 154.0, 3.0, -3.25, 133.25, 3.3419536E-5, 1.1857728E-4, 1.7155106E-5, 1.0
1.0, 154.0, 3.0, -3.25, 133.75, 3.4088873E-5, 1.1907702E-4, 1.7492823E-5, 1.0
1.0, 154.0, 3.0, -3.25, 134.25, 3.512296E-5, 1.1959696E-4, 1.8018321E-5, 1.0
1.0, 154.0, 3.0, -3.25, 134.75, 3.6831538E-5, 1.2197069E-4, 1.8887493E-5, 1.0
1.0, 154.0, 3.0, -3.25, 135.75, 3.3214616E-5, 1.1741902E-4, 1.7283402E-5, 1.0
1.0, 154.0, 3.0, -3.25, 136.25, 3.3282908E-5, 1.16024166E-4, 1.7087272E-5, 1.0
1.0, 154.0, 3.0, -3.25, 136.75, 3.6166814E-5, 1.1953791E-4, 1.8548331E-5, 1.0
1.0, 154.0, 3.0, -3.25, 137.25, 3.556159E-5, 1.18360804E-4, 1.8241924E-5, 1.0
1.0, 154.0, 3.0, -3.25, 137.75, 3.4194058E-5, 1.1665757E-4, 1.7546414E-5, 1.0
1.0, 154.0, 3.0, -3.25, 138.25, 3.317598E-5, 1.1401159E-4, 1.7032446E-5, 1.0
1.0, 154.0, 3.0, -3.25, 138.75, 3.4532564E-5, 1.1481734E-4, 1.7718497E-5, 0.99
1.0, 154.0, 3.0, -3.25, 139.25, 3.3923418E-5, 1.16548465E-4, 1.7410659E-5, 1.0
1.0, 154.0, 3.0, -3.25, 139.75, 3.3824028E-5, 1.1594492E-4, 1.7360337E-5, 1.0
1.0, 154.0, 3.0, -3.25, 140.25, 3.408716E-5, 1.1666337E-4, 1.7493037E-5, 1.0
1.0, 154.0, 3.0, -3.25, 140.75, 3.2537766E-5, 1.14836046E-4, 1.6708591E-5, 1.0
1.0, 154.0, 3.0, -3.25, 141.25, 3.318412E-5, 1.16051626E-4, 1.703684E-5, 1.0
1.0, 154.0, 3.0, -3.25, 141.75, 3.3918615E-5, 1.1718455E-4, 1.7410337E-5, 1.0
1.0, 154.0, 3.0, -3.25, 142.25, 3.3610635E-5, 1.16709416E-4, 1.7253087E-5, 1.0
1.0, 154.0, 3.0, -3.25, 142.75, 3.372671E-5, 1.1737165E-4, 1.7310422E-5, 1.0
1.0, 154.0, 3.0, -3.75, 130.75, 3.6118516E-5, 1.21867466E-4, 1.8527558E-5, 1.0
1.0, 154.0, 3.0, -3.75, 132.75, 3.4814813E-5, 1.1984863E-4, 1.7861561E-5, 1.0
1.0, 154.0, 3.0, -3.75, 133.25, 3.3474786E-5, 1.18462296E-4, 1.7182896E-5, 1.0
1.0, 154.0, 3.0, -3.75, 134.25, 3.619417E-5, 1.20134624E-4, 1.8562687E-5, 1.0
1.0, 154.0, 3.0, -3.75, 134.75, 3.445318E-5, 1.1958007E-4, 1.7677374E-5, 1.0
1.0, 154.0, 3.0, -3.75, 135.25, 3.423067E-5, 1.1956193E-4, 1.7564696E-5, 1.0
1.0, 154.0, 3.0, -3.75, 135.75, 3.382947E-5, 1.1809592E-4, 1.7364133E-5, 1.0
1.0, 154.0, 3.0, -3.75, 136.25, 3.715641E-5, 1.18673E-4, 1.9051377E-5, 1.0
1.0, 154.0, 3.0, -3.75, 136.75, 3.6681657E-5, 1.1755741E-4, 1.9359659E-5, 0.99
1.0, 154.0, 3.0, -3.75, 137.25, 3.4293564E-5, 1.176106E-4, 1.8220455E-5, 0.99
1.0, 154.0, 3.0, -3.75, 137.75, 3.48551E-5, 1.1745916E-4, 1.7883232E-5, 1.0
1.0, 154.0, 3.0, -3.75, 138.25, 3.3195127E-5, 1.14404436E-4, 1.7042423E-5, 1.0
1.0, 154.0, 3.0, -3.75, 138.75, 3.398722E-5, 1.14661045E-4, 1.7645049E-5, 1.0
1.0, 154.0, 3.0, -3.75, 139.25, 3.2213433E-5, 1.1410747E-4, 1.6544918E-5, 1.0
1.0, 154.0, 3.0, -3.75, 139.75, 3.421611E-5, 1.165913E-4, 1.7558572E-5, 1.0
1.0, 154.0, 3.0, -3.75, 140.25, 3.3915294E-5, 1.1641968E-4, 1.7406264E-5, 1.0
1.0, 154.0, 3.0, -3.75, 140.75, 3.4215685E-5, 1.16889256E-4, 1.7557442E-5, 1.0
1.0, 154.0, 3.0, -3.75, 141.25, 3.2941254E-5, 1.1612671E-4, 1.712545E-5, 1.0
1.0, 154.0, 3.0, -3.75, 141.75, 3.3600787E-5, 1.17097174E-4, 1.7463515E-5, 1.0
1.0, 154.0, 3.0, -3.75, 142.25, 3.3445125E-5, 1.164202E-4, 1.738346E-5, 1.0
1.0, 154.0, 3.0, -3.75, 142.75, 3.3201308E-5, 1.15728006E-4, 1.7044855E-5, 1.0
1.0, 154.0, 3.0, -3.75, 143.25, 3.2159125E-5, 1.20982746E-4, 1.95198E-5, 1.0
1.0, 154.0, 3.0, -3.75, 143.75, 3.443587E-5, 1.1849289E-4, 1.8371149E-5, 0.9936545
1.0, 154.0, 3.0, -4.25, 135.25, 3.686403E-5, 1.2059387E-4, 1.8904479E-5, 1.0
1.0, 154.0, 3.0, -4.25, 135.75, 3.886647E-5, 1.15898016E-4, 1.9921457E-5, 1.0
1.0, 154.0, 3.0, -4.25, 136.25, 3.601351E-5, 1.0542286E-4, 1.8467268E-5, 1.0
1.0, 154.0, 3.0, -4.25, 136.75, 3.5947618E-5, 9.512047E-5, 1.8434252E-5, 1.0
1.0, 154.0, 3.0, -4.25, 137.25, 3.3232664E-5, 9.941898E-5, 1.9152092E-5, 0.97
1.0, 154.0, 3.0, -4.25, 137.75, 3.7105445E-5, 9.710892E-5, 1.9024916E-5, 0.99
1.0, 154.0, 3.0, -4.25, 138.25, 3.520252E-5, 9.441085E-5, 1.9062623E-5, 0.99
1.0, 154.0, 3.0, -4.25, 138.75, 3.358665E-5, 9.979149E-5, 1.8924718E-5, 0.98
1.0, 154.0, 3.0, -4.25, 139.25, 3.9103434E-5, 1.1706596E-4, 2.0045412E-5, 1.0
1.0, 154.0, 3.0, -4.25, 139.75, 3.441124E-5, 1.16940326E-4, 1.8075378E-5, 0.99
1.0, 154.0, 3.0, -4.25, 140.25, 3.4236386E-5, 1.1684175E-4, 1.7568853E-5, 1.0
1.0, 154.0, 3.0, -4.25, 140.75, 3.5203113E-5, 1.17688716E-4, 1.8059785E-5, 1.0
1.0, 154.0, 3.0, -4.25, 141.25, 3.307131E-5, 1.15867144E-4, 1.697807E-5, 1.0
1.0, 154.0, 3.0, -4.25, 141.75, 3.2669566E-5, 1.1524656E-4, 1.6774855E-5, 1.0
1.0, 154.0, 3.0, -4.25, 142.25, 3.3185792E-5, 1.1592669E-4, 1.7251783E-5, 1.0
1.0, 154.0, 3.0, -4.25, 142.75, 3.3169246E-5, 1.1553611E-4, 1.7029075E-5, 1.0
1.0, 154.0, 3.0, -4.25, 143.25, 3.1775755E-5, 1.09157634E-4, 1.6747876E-5, 0.9667629
1.0, 154.0, 3.0, -4.25, 143.75, 3.282264E-5, 1.1578528E-4, 1.7755743E-5, 1.0
1.0, 154.0, 3.0, -4.25, 144.25, 3.286163E-5, 1.1493979E-4, 1.708363E-5, 1.0
1.0, 154.0, 3.0, -4.25, 144.75, 3.2583215E-5, 1.15914525E-4, 1.7152768E-5, 1.0
1.0, 154.0, 3.0, -4.75, 136.75, 3.4681056E-5, 1.1029558E-4, 1.8026149E-5, 0.9935203
1.0, 154.0, 3.0, -4.75, 137.25, 3.6609043E-5, 1.02486265E-4, 1.8771942E-5, 1.0
1.0, 154.0, 3.0, -4.75, 137.75, 3.6916637E-5, 1.0146768E-4, 1.8930272E-5, 1.0
1.0, 154.0, 3.0, -4.75, 138.25, 3.697045E-5, 9.816037E-5, 1.895895E-5, 1.0
1.0, 154.0, 3.0, -4.75, 138.75, 3.6403475E-5, 9.61274E-5, 1.8671224E-5, 1.0
1.0, 154.0, 3.0, -4.75, 139.25, 3.9409915E-5, 1.0671724E-4, 2.0199783E-5, 1.0
1.0, 154.0, 3.0, -4.75, 139.75, 3.9351387E-5, 1.1222683E-4, 2.0169708E-5, 1.0
1.0, 154.0, 3.0, -4.75, 140.25, 3.425258E-5, 1.1419231E-4, 1.8300896E-5, 0.97
1.0, 154.0, 3.0, -4.75, 140.75, 3.5882542E-5, 1.17906224E-4, 1.8405754E-5, 1.0
1.0, 154.0, 3.0, -4.75, 141.25, 3.3940523E-5, 1.15990515E-4, 1.7417111E-5, 0.99
1.0, 154.0, 3.0, -4.75, 141.75, 3.2927237E-5, 1.1510429E-4, 1.6905238E-5, 1.0
1.0, 154.0, 3.0, -4.75, 142.25, 3.2357693E-5, 1.1467229E-4, 1.6615764E-5, 1.0
1.0, 154.0, 3.0, -4.75, 142.75, 3.3362063E-5, 1.1614602E-4, 1.7125703E-5, 1.0
1.0, 154.0, 3.0, -4.75, 143.25, 3.2560652E-5, 1.147962E-4, 1.6721715E-5, 1.0
1.0, 154.0, 3.0, -4.75, 143.75, 3.3611133E-5, 1.1298309E-4, 1.7263426E-5, 1.0
1.0, 154.0, 3.0, -4.75, 144.25, 3.377354E-5, 1.1254001E-4, 1.7341972E-5, 1.0
1.0, 154.0, 3.0, -4.75, 144.75, 3.4368757E-5, 1.1435992E-4, 1.7642113E-5, 1.0
1.0, 154.0, 3.0, -4.75, 145.25, 3.4216788E-5, 1.1718495E-4, 1.7559569E-5, 1.0
1.0, 154.0, 3.0, -5.25, 138.25, 3.3556407E-5, 1.1473984E-4, 1.7227396E-5, 1.0
1.0, 154.0, 3.0, -5.25, 138.75, 3.4519362E-5, 1.1615952E-4, 1.771539E-5, 1.0
1.0, 154.0, 3.0, -5.25, 139.25, 3.4743276E-5, 1.1346493E-4, 1.782966E-5, 1.0
1.0, 154.0, 3.0, -5.25, 139.75, 3.7060345E-5, 1.11148314E-4, 1.9004545E-5, 1.0
1.0, 154.0, 3.0, -5.25, 140.25, 3.9754308E-5, 1.10768306E-4, 2.0375066E-5, 1.0
1.0, 154.0, 3.0, -5.25, 141.25, 3.907091E-5, 1.1388794E-4, 2.0026622E-5, 1.0
1.0, 154.0, 3.0, -5.25, 141.75, 3.830321E-5, 1.15470786E-4, 1.9635878E-5, 1.0
1.0, 154.0, 3.0, -5.25, 142.25, 3.628522E-5, 1.17496915E-4, 1.8828638E-5, 1.0
1.0, 154.0, 3.0, -5.25, 142.75, 3.666333E-5, 1.18112366E-4, 1.8802928E-5, 1.0
1.0, 154.0, 3.0, -5.25, 143.25, 3.5325833E-5, 1.1531113E-4, 1.8124449E-5, 0.99137694
1.0, 154.0, 3.0, -5.25, 143.75, 3.4610028E-5, 1.1422502E-4, 1.7763756E-5, 1.0
1.0, 154.0, 3.0, -5.25, 144.25, 3.4521425E-5, 1.16851355E-4, 1.7715685E-5, 1.0
1.0, 154.0, 3.0, -5.25, 144.75, 3.3613258E-5, 1.1587504E-4, 1.7255725E-5, 1.0
1.0, 154.0, 3.0, -5.25, 145.25, 3.5738707E-5, 1.1550419E-4, 1.8333705E-5, 1.0
1.0, 154.0, 3.0, -5.75, 134.75, 3.3936045E-5, 1.1932331E-4, 1.7416916E-5, 0.99
1.0, 154.0, 3.0, -5.75, 138.25, 3.23071E-5, 1.1378591E-4, 1.6822663E-5, 0.99
1.0, 154.0, 3.0, -5.75, 138.75, 3.252006E-5, 1.15161514E-4, 1.6699847E-5, 1.0
1.0, 154.0, 3.0, -5.75, 139.25, 3.3227167E-5, 1.1318317E-4, 1.7063192E-5, 1.0
1.0, 154.0, 3.0, -5.75, 139.75, 3.3146353E-5, 1.1370418E-4, 1.7020851E-5, 1.0
1.0, 154.0, 3.0, -5.75, 140.25, 3.3615717E-5, 1.1667392E-4, 1.7252669E-5, 1.0
1.0, 154.0, 3.0, -5.75, 140.75, 3.8561313E-5, 1.1907431E-4, 1.9769612E-5, 1.0
1.0, 154.0, 3.0, -5.75, 141.25, 3.916818E-5, 1.1388379E-4, 2.0075964E-5, 1.0
1.0, 154.0, 3.0, -5.75, 141.75, 3.8942548E-5, 1.1040521E-4, 1.9960076E-5, 1.0
1.0, 154.0, 3.0, -5.75, 142.25, 3.879131E-5, 1.0952291E-4, 1.9882988E-5, 1.0
1.0, 154.0, 3.0, -5.75, 142.75, 3.845714E-5, 1.0699743E-4, 1.9712263E-5, 1.0
1.0, 154.0, 3.0, -5.75, 143.25, 3.681969E-5, 9.847265E-5, 1.8880624E-5, 1.0
1.0, 154.0, 3.0, -5.75, 143.75, 3.769743E-5, 1.0399648E-4, 1.9329922E-5, 1.0
1.0, 154.0, 3.0, -5.75, 144.25, 3.8176237E-5, 1.1323677E-4, 2.0027035E-5, 1.0
1.0, 154.0, 3.0, -5.75, 144.75, 3.739787E-5, 1.144492E-4, 1.9177127E-5, 0.9952527
1.0, 154.0, 3.0, -5.75, 145.25, 3.4617733E-5, 1.1639933E-4, 1.7862685E-5, 1.0
1.0, 154.0, 3.0, -6.25, 134.25, 3.537303E-5, 1.1566431E-4, 1.8373283E-5, 1.0
1.0, 154.0, 3.0, -6.25, 134.75, 3.3456607E-5, 1.1327006E-4, 1.7182007E-5, 0.99
1.0, 154.0, 3.0, -6.25, 138.75, 3.2381566E-5, 1.1631596E-4, 1.6629052E-5, 1.0
1.0, 154.0, 3.0, -6.25, 139.25, 3.2941476E-5, 1.1516665E-4, 1.6914559E-5, 1.0
1.0, 154.0, 3.0, -6.25, 139.75, 3.2690703E-5, 1.15431656E-4, 1.6787673E-5, 1.0
1.0, 154.0, 3.0, -6.25, 140.25, 3.2935426E-5, 1.16055264E-4, 1.6912009E-5, 1.0
1.0, 154.0, 3.0, -6.25, 140.75, 3.3234846E-5, 1.16760944E-4, 1.7061333E-5, 1.0
1.0, 154.0, 3.0, -6.25, 141.25, 3.450654E-5, 1.1801038E-4, 1.7704871E-5, 1.0
1.0, 154.0, 3.0, -6.25, 141.75, 3.7361042E-5, 1.18461736E-4, 1.9157778E-5, 1.0
1.0, 154.0, 3.0, -6.25, 142.25, 3.8548056E-5, 1.1481867E-4, 1.9760359E-5, 1.0
1.0, 154.0, 3.0, -6.25, 142.75, 3.851604E-5, 1.0664163E-4, 1.9743238E-5, 1.0
1.0, 154.0, 3.0, -6.25, 143.25, 3.750285E-5, 9.998767E-5, 1.9228984E-5, 1.0
1.0, 154.0, 3.0, -6.25, 143.75, 3.5663477E-5, 9.355902E-5, 1.8935893E-5, 1.0
1.0, 154.0, 3.0, -6.25, 144.25, 3.902531E-5, 9.565869E-5, 2.0040507E-5, 1.0
1.0, 154.0, 3.0, -6.25, 144.75, 3.8606766E-5, 9.1368216E-5, 2.0228976E-5, 0.9774614
1.0, 154.0, 3.0, -6.25, 145.25, 3.6660393E-5, 1.0242334E-4, 1.9815378E-5, 1.0
1.0, 154.0, 3.0, -6.75, 134.25, 3.3638906E-5, 1.05632804E-4, 1.7941606E-5, 0.98
1.0, 154.0, 3.0, -6.75, 138.75, 3.138089E-5, 1.1403936E-4, 1.6117028E-5, 0.98
1.0, 154.0, 3.0, -6.75, 139.25, 3.231037E-5, 1.15216055E-4, 1.6593469E-5, 1.0
1.0, 154.0, 3.0, -6.75, 139.75, 3.2214255E-5, 1.1500442E-4, 1.6546057E-5, 1.0
1.0, 154.0, 3.0, -6.75, 140.25, 3.2371318E-5, 1.14502385E-4, 1.6626587E-5, 1.0
1.0, 154.0, 3.0, -6.75, 140.75, 3.221604E-5, 1.1533243E-4, 1.6547252E-5, 1.0
1.0, 154.0, 3.0, -6.75, 141.25, 3.245545E-5, 1.141801E-4, 1.666611E-5, 1.0
1.0, 154.0, 3.0, -6.75, 141.75, 3.236076E-5, 1.1477236E-4, 1.6618118E-5, 1.0
1.0, 154.0, 3.0, -6.75, 142.25, 3.3689124E-5, 1.1616042E-4, 1.7289822E-5, 1.0
1.0, 154.0, 3.0, -6.75, 142.75, 3.786795E-5, 1.1689275E-4, 1.941604E-5, 1.0
1.0, 154.0, 3.0, -6.75, 143.25, 3.8158258E-5, 1.135E-4, 1.9563087E-5, 1.0
1.0, 154.0, 3.0, -6.75, 143.75, 3.8225266E-5, 1.074568E-4, 1.9595396E-5, 1.0
1.0, 154.0, 3.0, -6.75, 144.25, 3.8849856E-5, 1.0970844E-4, 1.9914864E-5, 1.0
1.0, 154.0, 3.0, -6.75, 144.75, 3.8426584E-5, 1.077901E-4, 1.9703222E-5, 1.0
1.0, 154.0, 3.0, -6.75, 145.25, 4.1960644E-5, 8.880769E-5, 2.1650694E-5, 0.9339375
1.0, 154.0, 3.0, -7.25, 138.75, 3.2044485E-5, 1.10299225E-4, 1.7608925E-5, 0.98
1.0, 154.0, 3.0, -7.25, 139.25, 3.253541E-5, 1.115685E-4, 1.6918008E-5, 0.99
1.0, 154.0, 3.0, -7.25, 139.75, 3.2511307E-5, 1.1267224E-4, 1.6908076E-5, 1.0
1.0, 154.0, 3.0, -7.25, 140.25, 3.2781947E-5, 1.1133197E-4, 1.683769E-5, 1.0
1.0, 154.0, 3.0, -7.25, 140.75, 3.2673506E-5, 1.1236893E-4, 1.678354E-5, 1.0
1.0, 154.0, 3.0, -7.25, 141.25, 3.199195E-5, 1.1380319E-4, 1.6430682E-5, 1.0
1.0, 154.0, 3.0, -7.25, 141.75, 3.1178402E-5, 1.11325135E-4, 1.6245716E-5, 1.0
1.0, 154.0, 3.0, -7.25, 142.25, 3.2742446E-5, 1.14669085E-4, 1.6810016E-5, 1.0
1.0, 154.0, 3.0, -7.25, 142.75, 3.5750632E-5, 1.16864874E-4, 1.8338318E-5, 1.0
1.0, 154.0, 3.0, -7.25, 143.25, 3.5429883E-5, 1.1679744E-4, 1.8174178E-5, 1.0
1.0, 154.0, 3.0, -7.25, 143.75, 3.635327E-5, 1.16368894E-4, 1.8878894E-5, 1.0
1.0, 154.0, 3.0, -7.25, 144.25, 3.749617E-5, 1.14413124E-4, 1.9467552E-5, 1.0
1.0, 154.0, 3.0, -7.25, 144.75, 3.7366804E-5, 1.1430892E-4, 1.9160145E-5, 1.0
1.0, 154.0, 3.0, -7.25, 145.25, 3.724051E-5, 1.0047188E-4, 1.9113584E-5, 1.0
1.0, 154.0, 3.0, -7.75, 131.25, 2.5783631E-5, 9.958916E-5, 1.3294035E-5, 1.0
1.0, 154.0, 3.0, -7.75, 138.25, 3.0879637E-5, 1.0587688E-4, 1.8094492E-5, 1.0
