ID,Name,DateTime,Record,Status,Lat,Lon,Wind,Pressure,NE_34kt,SE_34kt,SW_34kt,NW_34kt,NE_50kt,SE_50kt,SW_50kt,NW_50kt,NE_64kt,SE_64kt,SW_64kt,NW_64kt
AL022014,TWO,2014-07-21T00:00:00Z,U,LO,11.0,-38.0,25,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL022014,TWO,2014-07-21T06:00:00Z,U,LO,11.2,-39.9,25,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL022014,TWO,2014-07-21T12:00:00Z,U,TD,11.4,-41.6,30,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL022014,TWO,2014-07-21T18:00:00Z,U,TD,11.6,-43.1,30,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL022014,TWO,2014-07-22T00:00:00Z,U,TD,11.9,-44.4,30,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL022014,TWO,2014-07-22T06:00:00Z,U,TD,12.1,-45.7,30,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL022014,TWO,2014-07-22T12:00:00Z,U,TD,12.4,-47.2,30,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL022014,TWO,2014-07-22T18:00:00Z,U,TD,12.8,-48.8,30,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL022014,TWO,2014-07-23T00:00:00Z,U,TD,13.2,-50.4,30,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL022014,TWO,2014-07-23T06:00:00Z,U,TD,13.7,-52.2,30,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL022014,TWO,2014-07-23T12:00:00Z,U,TD,14.0,-55.0,30,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-07-29T06:00:00Z,U,LO,9.6,-37.1,25,1013,0,0,0,0,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-07-29T12:00:00Z,U,LO,9.5,-38.6,30,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-07-29T18:00:00Z,U,LO,9.5,-40.1,30,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-07-30T00:00:00Z,U,LO,9.6,-41.5,30,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-07-30T06:00:00Z,U,LO,9.7,-43.0,30,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-07-30T12:00:00Z,U,LO,9.8,-44.7,30,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-07-30T18:00:00Z,U,LO,10.0,-46.4,30,1011,0,0,0,0,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-07-31T00:00:00Z,U,LO,10.4,-48.0,35,1010,40,40,0,40,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-07-31T06:00:00Z,U,LO,10.7,-49.7,35,1009,40,40,0,40,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-07-31T12:00:00Z,U,LO,11.0,-51.4,40,1008,40,40,0,40,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-07-31T18:00:00Z,U,LO,11.5,-53.1,40,1007,40,40,0,40,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-08-01T00:00:00Z,U,TS,12.2,-54.6,40,1007,40,40,0,40,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-08-01T06:00:00Z,U,TS,13.0,-56.2,40,1007,40,40,0,40,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-08-01T12:00:00Z,U,TS,13.8,-58.1,45,1006,70,40,0,40,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-08-01T18:00:00Z,U,TS,14.5,-60.3,45,1006,100,40,0,40,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-08-02T00:00:00Z,U,TS,15.2,-62.3,45,1007,100,30,0,40,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-08-02T06:00:00Z,U,TS,15.9,-64.1,40,1008,100,30,0,40,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-08-02T12:00:00Z,U,TS,16.7,-65.9,40,1009,100,30,0,40,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-08-02T18:00:00Z,U,TS,17.9,-67.6,40,1010,120,40,0,40,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-08-03T00:00:00Z,U,TS,19.2,-69.0,40,1011,140,70,0,40,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-08-03T06:00:00Z,U,TS,20.3,-70.4,40,1012,140,100,0,50,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-08-03T12:00:00Z,U,TS,21.4,-71.6,40,1013,140,100,0,50,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-08-03T14:00:00Z,L,TS,21.8,-71.9,40,1013,140,100,0,50,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-08-03T18:00:00Z,U,TS,22.7,-72.5,45,1012,140,100,0,50,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-08-04T00:00:00Z,U,TS,24.1,-73.1,55,1007,140,100,0,40,40,40,0,0,0,0,0,0
AL032014,BERTHA,2014-08-04T06:00:00Z,U,TS,25.4,-73.5,60,1004,140,100,0,40,40,40,0,0,0,0,0,0
AL032014,BERTHA,2014-08-04T12:00:00Z,U,HU,26.8,-73.6,70,998,140,100,30,40,40,40,0,0,20,20,0,0
AL032014,BERTHA,2014-08-04T18:00:00Z,U,HU,28.5,-73.6,70,999,120,100,30,40,40,40,0,0,20,20,0,0
AL032014,BERTHA,2014-08-05T00:00:00Z,U,HU,30.5,-73.4,65,1001,110,100,30,30,40,40,0,0,20,20,0,0
AL032014,BERTHA,2014-08-05T06:00:00Z,U,TS,32.5,-73.2,55,1003,110,100,30,30,40,40,0,0,0,0,0,0
AL032014,BERTHA,2014-08-05T12:00:00Z,U,TS,34.2,-72.7,50,1005,120,100,0,0,30,0,0,0,0,0,0,0
AL032014,BERTHA,2014-08-05T18:00:00Z,U,TS,35.5,-71.2,45,1006,120,120,0,0,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-08-06T00:00:00Z,U,TS,36.8,-69.3,45,1007,120,120,0,0,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-08-06T06:00:00Z,U,TS,38.1,-66.9,45,1007,100,120,0,0,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-08-06T12:00:00Z,U,TS,39.4,-64.1,45,1006,100,120,0,0,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-08-06T18:00:00Z,U,EX,40.8,-61.3,45,1002,100,140,0,0,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-08-07T00:00:00Z,U,EX,42.1,-58.4,50,996,30,140,60,30,0,50,0,0,0,0,0,0
AL032014,BERTHA,2014-08-07T06:00:00Z,U,EX,43.4,-55.6,45,998,30,140,60,30,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-08-07T12:00:00Z,U,EX,44.6,-52.5,40,999,0,140,60,0,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-08-07T18:00:00Z,U,EX,46.0,-49.5,40,1000,0,140,60,0,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-08-08T00:00:00Z,U,EX,47.4,-46.6,35,1001,0,140,0,0,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-08-08T06:00:00Z,U,EX,47.9,-43.0,35,1001,0,140,0,0,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-08-08T12:00:00Z,U,EX,47.5,-39.4,35,1002,0,140,0,0,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-08-08T18:00:00Z,U,EX,46.9,-34.9,35,1002,0,140,0,0,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-08-09T00:00:00Z,U,EX,47.0,-29.0,35,1003,0,140,0,0,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-08-09T06:00:00Z,U,EX,47.1,-22.0,35,1003,0,140,0,0,0,0,0,0,0,0,0,0
AL032014,BERTHA,2014-08-09T12:00:00Z,U,EX,47.5,-15.0,35,1003,0,140,0,0,0,0,0,0,0,0,0,0
AL042014,CRISTOBAL,2014-08-23T18:00:00Z,U,TD,21.5,-72.2,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL042014,CRISTOBAL,2014-08-24T00:00:00Z,U,TD,22.0,-72.5,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL042014,CRISTOBAL,2014-08-24T06:00:00Z,U,TS,22.6,-72.9,35,1002,60,60,0,0,0,0,0,0,0,0,0,0
AL042014,CRISTOBAL,2014-08-24T12:00:00Z,U,TS,23.3,-73.0,40,1001,60,70,0,0,0,0,0,0,0,0,0,0
AL042014,CRISTOBAL,2014-08-24T18:00:00Z,U,TS,24.0,-73.0,45,1001,60,70,0,0,0,0,0,0,0,0,0,0
AL042014,CRISTOBAL,2014-08-25T00:00:00Z,U,TS,24.2,-73.0,45,998,60,80,0,0,0,0,0,0,0,0,0,0
AL042014,CRISTOBAL,2014-08-25T06:00:00Z,U,TS,24.4,-72.9,45,996,60,120,0,0,0,0,0,0,0,0,0,0
AL042014,CRISTOBAL,2014-08-25T12:00:00Z,U,TS,24.7,-72.7,50,993,60,120,0,0,0,80,0,0,0,0,0,0
AL042014,CRISTOBAL,2014-08-25T18:00:00Z,U,TS,24.9,-72.4,50,992,60,180,0,0,0,80,0,0,0,0,0,0
AL042014,CRISTOBAL,2014-08-26T00:00:00Z,U,HU,25.1,-72.1,65,989,60,180,60,30,0,80,0,0,0,40,0,0
AL042014,CRISTOBAL,2014-08-26T06:00:00Z,U,HU,25.6,-72.0,65,989,80,180,60,30,50,90,0,0,25,40,0,0
AL042014,CRISTOBAL,2014-08-26T12:00:00Z,U,HU,26.7,-71.8,65,988,80,180,60,30,50,90,0,0,25,40,0,0
AL042014,CRISTOBAL,2014-08-26T18:00:00Z,U,HU,28.1,-71.4,65,987,180,210,60,60,50,120,0,0,25,50,0,0
AL042014,CRISTOBAL,2014-08-27T00:00:00Z,U,HU,29.5,-71.5,70,983,180,210,60,100,90,120,20,20,50,50,10,0
AL042014,CRISTOBAL,2014-08-27T06:00:00Z,U,HU,30.6,-72.0,70,983,180,180,60,100,90,100,20,20,50,50,10,0
AL042014,CRISTOBAL,2014-08-27T12:00:00Z,U,HU,31.6,-72.2,70,983,180,180,60,100,90,100,20,20,50,50,10,0
AL042014,CRISTOBAL,2014-08-27T18:00:00Z,U,HU,32.3,-71.8,65,984,180,180,60,70,90,100,30,30,40,50,20,20
AL042014,CRISTOBAL,2014-08-28T00:00:00Z,U,HU,33.5,-70.7,65,984,180,180,60,70,90,100,30,30,40,50,20,20
AL042014,CRISTOBAL,2014-08-28T06:00:00Z,U,HU,34.8,-69.0,65,982,180,180,60,70,90,100,30,30,40,50,20,20
AL042014,CRISTOBAL,2014-08-28T12:00:00Z,U,HU,36.3,-67.1,70,979,180,180,60,70,90,100,30,30,40,50,20,20
AL042014,CRISTOBAL,2014-08-28T18:00:00Z,U,HU,37.5,-63.6,75,971,180,220,110,60,90,100,40,30,30,50,20,20
AL042014,CRISTOBAL,2014-08-29T00:00:00Z,U,HU,39.1,-58.8,75,965,180,220,220,60,90,100,80,40,30,60,20,20
AL042014,CRISTOBAL,2014-08-29T06:00:00Z,U,HU,41.2,-53.9,70,967,190,240,220,70,90,120,80,40,40,60,30,0
AL042014,CRISTOBAL,2014-08-29T12:00:00Z,U,EX,44.2,-49.0,65,970,200,270,220,180,100,140,100,70,50,70,40,0
AL042014,CRISTOBAL,2014-08-29T18:00:00Z,U,EX,46.7,-45.9,65,972,200,270,240,200,100,140,100,80,50,70,40,0
AL042014,CRISTOBAL,2014-08-30T00:00:00Z,U,EX,48.6,-42.8,65,974,200,270,270,200,100,140,110,100,50,70,40,0
AL042014,CRISTOBAL,2014-08-30T06:00:00Z,U,EX,49.9,-39.5,65,974,200,270,270,200,100,140,110,100,50,70,40,0
AL042014,CRISTOBAL,2014-08-30T12:00:00Z,U,EX,51.3,-36.2,60,971,200,300,360,200,100,140,100,80,0,0,0,0
AL042014,CRISTOBAL,2014-08-30T18:00:00Z,U,EX,54.0,-32.0,60,971,240,300,360,200,100,140,100,80,0,0,0,0
AL042014,CRISTOBAL,2014-08-31T00:00:00Z,U,EX,58.0,-28.9,60,971,240,300,360,200,100,140,100,80,0,0,0,0
AL042014,CRISTOBAL,2014-08-31T06:00:00Z,U,EX,61.0,-27.0,60,963,200,270,240,200,100,140,100,80,0,0,0,0
AL042014,CRISTOBAL,2014-08-31T12:00:00Z,U,EX,62.0,-26.0,60,964,200,270,240,200,100,140,100,80,0,0,0,0
AL042014,CRISTOBAL,2014-08-31T18:00:00Z,U,EX,63.0,-24.5,55,968,200,270,240,200,100,140,100,80,0,0,0,0
AL042014,CRISTOBAL,2014-09-01T00:00:00Z,U,EX,64.0,-22.0,50,974,200,270,240,200,100,140,100,80,0,0,0,0
AL042014,CRISTOBAL,2014-09-01T06:00:00Z,U,EX,65.0,-19.5,50,978,200,270,240,200,100,140,100,80,0,0,0,0
AL042014,CRISTOBAL,2014-09-01T12:00:00Z,U,EX,66.0,-17.0,45,980,0,200,200,200,0,0,0,0,0,0,0,0
AL042014,CRISTOBAL,2014-09-01T18:00:00Z,U,EX,67.0,-15.4,45,982,0,200,200,200,0,0,0,0,0,0,0,0
AL042014,CRISTOBAL,2014-09-02T00:00:00Z,U,EX,68.0,-15.0,40,984,0,200,200,200,0,0,0,0,0,0,0,0
AL042014,CRISTOBAL,2014-09-02T06:00:00Z,U,EX,69.0,-15.0,35,985,0,200,200,200,0,0,0,0,0,0,0,0
AL052014,DOLLY,2014-09-01T12:00:00Z,U,LO,19.2,-92.3,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL052014,DOLLY,2014-09-01T18:00:00Z,U,TD,20.0,-93.2,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL052014,DOLLY,2014-09-02T00:00:00Z,U,TS,21.3,-93.4,35,1007,50,70,0,0,0,0,0,0,0,0,0,0
AL052014,DOLLY,2014-09-02T06:00:00Z,U,TS,22.3,-94.3,40,1005,70,100,0,0,0,0,0,0,0,0,0,0
AL052014,DOLLY,2014-09-02T12:00:00Z,U,TS,22.8,-95.6,45,1005,70,100,0,0,0,0,0,0,0,0,0,0
AL052014,DOLLY,2014-09-02T18:00:00Z,U,TS,22.2,-96.7,40,1003,120,100,0,0,0,0,0,0,0,0,0,0
AL052014,DOLLY,2014-09-03T00:00:00Z,U,TS,22.0,-97.3,40,1001,120,100,0,0,0,0,0,0,0,0,0,0
AL052014,DOLLY,2014-09-03T01:00:00Z,P,TS,22.0,-97.4,40,1000,120,100,0,0,0,0,0,0,0,0,0,0
AL052014,DOLLY,2014-09-03T04:00:00Z,L,TS,22.0,-97.7,40,1002,120,100,0,0,0,0,0,0,0,0,0,0
AL052014,DOLLY,2014-09-03T06:00:00Z,U,TS,21.9,-98.0,35,1004,120,0,0,0,0,0,0,0,0,0,0,0
AL052014,DOLLY,2014-09-03T12:00:00Z,U,LO,21.8,-98.8,25,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL052014,DOLLY,2014-09-03T18:00:00Z,U,LO,21.7,-99.8,20,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL052014,DOLLY,2014-09-04T00:00:00Z,U,LO,21.6,-101.0,15,1002,0,0,0,0,0,0,0,0,0,0,0,0
AL062014,EDOUARD,2014-09-10T18:00:00Z,U,LO,13.7,-33.2,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL062014,EDOUARD,2014-09-11T00:00:00Z,U,LO,14.2,-34.4,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL062014,EDOUARD,2014-09-11T06:00:00Z,U,LO,14.9,-35.5,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL062014,EDOUARD,2014-09-11T12:00:00Z,U,TD,15.8,-36.5,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL062014,EDOUARD,2014-09-11T18:00:00Z,U,TD,16.5,-37.7,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL062014,EDOUARD,2014-09-12T00:00:00Z,U,TS,17.2,-39.2,35,1006,40,0,0,0,0,0,0,0,0,0,0,0
AL062014,EDOUARD,2014-09-12T06:00:00Z,U,TS,17.7,-40.8,35,1005,60,0,0,0,0,0,0,0,0,0,0,0
AL062014,EDOUARD,2014-09-12T12:00:00Z,U,TS,18.3,-42.3,40,1000,60,0,0,0,0,0,0,0,0,0,0,0
AL062014,EDOUARD,2014-09-12T18:00:00Z,U,TS,18.9,-43.6,40,999,60,0,0,50,0,0,0,0,0,0,0,0
AL062014,EDOUARD,2014-09-13T00:00:00Z,U,TS,19.6,-44.8,40,998,60,0,0,50,0,0,0,0,0,0,0,0
AL062014,EDOUARD,2014-09-13T06:00:00Z,U,TS,20.4,-45.7,45,997,60,0,0,60,0,0,0,0,0,0,0,0
AL062014,EDOUARD,2014-09-13T12:00:00Z,U,TS,21.4,-46.4,45,996,60,0,0,60,0,0,0,0,0,0,0,0
AL062014,EDOUARD,2014-09-13T18:00:00Z,U,TS,22.3,-47.0,50,995,60,0,0,60,20,0,0,0,0,0,0,0
AL062014,EDOUARD,2014-09-14T00:00:00Z,U,TS,23.0,-47.9,55,994,90,90,30,80,30,0,0,30,0,0,0,0
AL062014,EDOUARD,2014-09-14T06:00:00Z,U,TS,23.7,-49.0,60,991,120,120,60,100,40,30,0,40,0,0,0,0
AL062014,EDOUARD,2014-09-14T12:00:00Z,U,HU,24.4,-50.3,70,985,120,120,60,100,40,40,30,40,15,15,0,15
AL062014,EDOUARD,2014-09-14T18:00:00Z,U,HU,25.1,-51.5,75,980,120,120,60,100,50,40,30,40,15,15,0,15
AL062014,EDOUARD,2014-09-15T00:00:00Z,U,HU,25.8,-52.7,80,975,120,120,60,100,50,40,30,40,20,15,0,15
AL062014,EDOUARD,2014-09-15T06:00:00Z,U,HU,26.5,-54.0,85,970,150,100,80,150,60,50,40,50,30,20,10,20
AL062014,EDOUARD,2014-09-15T12:00:00Z,U,HU,27.0,-55.1,90,966,150,100,80,150,60,60,50,60,30,20,10,20
AL062014,EDOUARD,2014-09-15T18:00:00Z,U,HU,27.7,-56.1,95,962,150,130,130,150,70,60,60,70,40,30,20,30
AL062014,EDOUARD,2014-09-16T00:00:00Z,U,HU,28.5,-56.7,95,960,150,130,130,150,80,60,60,80,40,30,30,40
AL062014,EDOUARD,2014-09-16T06:00:00Z,U,HU,29.5,-57.3,100,956,150,130,130,150,80,70,60,80,40,40,30,40
AL062014,EDOUARD,2014-09-16T12:00:00Z,U,HU,30.6,-57.8,105,955,150,130,130,150,80,80,70,80,40,50,40,40
AL062014,EDOUARD,2014-09-16T18:00:00Z,U,HU,31.7,-57.7,95,958,160,150,130,120,90,90,80,60,40,60,50,30
AL062014,EDOUARD,2014-09-17T00:00:00Z,U,HU,32.9,-57.0,85,959,150,160,130,130,90,100,80,60,40,70,60,20
AL062014,EDOUARD,2014-09-17T06:00:00Z,U,HU,34.3,-56.0,85,958,150,180,140,90,90,110,90,40,40,70,60,0
AL062014,EDOUARD,2014-09-17T12:00:00Z,U,HU,35.7,-54.5,80,957,150,180,140,90,90,120,90,40,40,70,60,0
AL062014,EDOUARD,2014-09-17T18:00:00Z,U,HU,37.2,-52.4,80,955,150,200,150,90,80,120,100,50,40,70,50,0
AL062014,EDOUARD,2014-09-18T00:00:00Z,U,HU,38.3,-49.5,75,958,150,200,150,90,80,120,100,50,40,70,50,0
AL062014,EDOUARD,2014-09-18T06:00:00Z,U,HU,39.3,-46.7,70,964,130,200,180,90,80,120,100,50,30,70,50,0
AL062014,EDOUARD,2014-09-18T12:00:00Z,U,HU,39.9,-44.1,70,969,110,200,180,80,80,120,90,50,20,70,70,0
AL062014,EDOUARD,2014-09-18T18:00:00Z,U,HU,39.9,-42.1,65,973,110,200,180,80,70,120,90,50,20,70,70,0
AL062014,EDOUARD,2014-09-19T00:00:00Z,U,TS,39.9,-40.1,60,980,110,200,180,80,60,110,90,40,0,0,0,0
AL062014,EDOUARD,2014-09-19T06:00:00Z,U,TS,39.9,-38.9,55,988,90,160,150,70,50,100,80,0,0,0,0,0
AL062014,EDOUARD,2014-09-19T12:00:00Z,U,TS,39.5,-38.1,45,994,0,100,80,0,0,0,0,0,0,0,0,0
AL062014,EDOUARD,2014-09-19T18:00:00Z,U,LO,39.5,-37.4,40,1001,0,100,80,0,0,0,0,0,0,0,0,0
AL062014,EDOUARD,2014-09-20T00:00:00Z,U,LO,39.4,-36.6,35,1004,0,100,80,0,0,0,0,0,0,0,0,0
AL062014,EDOUARD,2014-09-20T06:00:00Z,U,LO,39.3,-35.7,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL062014,EDOUARD,2014-09-20T12:00:00Z,U,LO,39.1,-34.4,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL062014,EDOUARD,2014-09-20T18:00:00Z,U,LO,38.8,-33.0,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL062014,EDOUARD,2014-09-21T00:00:00Z,U,LO,38.1,-31.8,25,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL062014,EDOUARD,2014-09-21T06:00:00Z,U,LO,37.1,-30.9,25,1013,0,0,0,0,0,0,0,0,0,0,0,0
AL062014,EDOUARD,2014-09-21T12:00:00Z,U,LO,36.1,-30.2,25,1014,0,0,0,0,0,0,0,0,0,0,0,0
AL062014,EDOUARD,2014-09-21T18:00:00Z,U,LO,35.1,-30.2,25,1014,0,0,0,0,0,0,0,0,0,0,0,0
AL062014,EDOUARD,2014-09-22T00:00:00Z,U,LO,34.2,-30.4,25,1015,0,0,0,0,0,0,0,0,0,0,0,0
AL062014,EDOUARD,2014-09-22T06:00:00Z,U,LO,33.4,-30.7,25,1015,0,0,0,0,0,0,0,0,0,0,0,0
AL072014,FAY,2014-10-10T00:00:00Z,U,LO,22.0,-61.2,35,1007,120,0,0,120,0,0,0,0,0,0,0,0
AL072014,FAY,2014-10-10T06:00:00Z,U,SS,22.7,-62.4,35,1006,120,0,0,120,0,0,0,0,0,0,0,0
AL072014,FAY,2014-10-10T12:00:00Z,U,SS,23.5,-63.3,35,1005,120,0,0,120,0,0,0,0,0,0,0,0
AL072014,FAY,2014-10-10T18:00:00Z,U,SS,24.3,-64.0,40,1003,120,0,0,120,0,0,0,0,0,0,0,0
AL072014,FAY,2014-10-11T00:00:00Z,U,SS,25.1,-64.5,50,999,120,40,40,120,0,0,0,50,0,0,0,0
AL072014,FAY,2014-10-11T06:00:00Z,U,TS,26.0,-65.0,55,994,120,40,40,120,0,0,0,50,0,0,0,0
AL072014,FAY,2014-10-11T12:00:00Z,U,TS,27.2,-65.3,60,990,120,80,80,120,50,50,20,50,0,0,0,0
AL072014,FAY,2014-10-11T18:00:00Z,U,TS,28.7,-65.4,60,988,150,140,120,120,50,50,20,50,0,0,0,0
AL072014,FAY,2014-10-12T00:00:00Z,U,TS,30.2,-65.2,60,987,150,140,120,120,50,50,60,50,0,0,0,0
AL072014,FAY,2014-10-12T06:00:00Z,U,HU,31.7,-64.9,65,985,150,150,120,120,50,60,60,60,0,20,20,0
AL072014,FAY,2014-10-12T08:10:00Z,L,HU,32.3,-64.7,70,984,150,150,120,120,50,60,60,60,0,20,20,0
AL072014,FAY,2014-10-12T12:00:00Z,U,HU,33.1,-63.9,70,983,150,150,120,120,50,60,60,60,0,20,20,0
AL072014,FAY,2014-10-12T18:00:00Z,U,TS,33.6,-61.9,60,986,150,150,120,150,50,60,60,60,0,0,0,0
AL072014,FAY,2014-10-13T00:00:00Z,U,TS,33.9,-59.0,50,990,150,150,120,150,50,60,60,60,0,0,0,0
AL082014,GONZALO,2014-10-11T18:00:00Z,U,LO,16.4,-54.9,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL082014,GONZALO,2014-10-12T00:00:00Z,U,TD,16.4,-55.9,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL082014,GONZALO,2014-10-12T06:00:00Z,U,TD,16.4,-56.9,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL082014,GONZALO,2014-10-12T12:00:00Z,U,TS,16.4,-57.9,35,1006,50,40,0,50,0,0,0,0,0,0,0,0
AL082014,GONZALO,2014-10-12T18:00:00Z,U,TS,16.4,-58.8,40,1004,50,40,0,50,0,0,0,0,0,0,0,0
AL082014,GONZALO,2014-10-13T00:00:00Z,U,TS,16.5,-59.7,45,1001,50,40,0,50,0,0,0,0,0,0,0,0
AL082014,GONZALO,2014-10-13T06:00:00Z,U,TS,16.7,-60.6,55,996,60,40,20,60,30,0,0,30,0,0,0,0
AL082014,GONZALO,2014-10-13T12:00:00Z,U,HU,17.0,-61.5,65,992,80,50,30,80,30,20,20,30,15,0,0,15
AL082014,GONZALO,2014-10-13T14:30:00Z,L,HU,17.1,-61.8,65,990,80,50,30,80,30,20,20,30,15,0,0,15
AL082014,GONZALO,2014-10-13T18:00:00Z,U,HU,17.6,-62.4,70,988,90,60,40,90,30,20,20,30,15,10,0,15
AL082014,GONZALO,2014-10-13T22:45:00Z,L,HU,18.1,-63.0,75,984,90,60,40,90,30,20,20,30,15,10,0,15
AL082014,GONZALO,2014-10-13T23:15:00Z,L,HU,18.2,-63.1,75,984,90,60,40,90,30,20,20,30,15,10,0,15
AL082014,GONZALO,2014-10-14T00:00:00Z,U,HU,18.3,-63.2,80,983,90,60,50,90,30,30,20,30,20,10,10,20
AL082014,GONZALO,2014-10-14T06:00:00Z,U,HU,19.1,-64.0,90,976,90,60,50,90,30,30,30,30,20,15,10,20
AL082014,GONZALO,2014-10-14T12:00:00Z,U,HU,19.9,-64.8,95,973,90,60,50,90,30,30,30,30,20,15,10,20
AL082014,GONZALO,2014-10-14T18:00:00Z,U,HU,20.8,-65.5,100,968,90,60,50,90,30,30,30,30,20,15,10,20
AL082014,GONZALO,2014-10-15T00:00:00Z,U,HU,21.7,-66.2,115,956,100,60,70,100,30,30,30,40,20,15,15,20
AL082014,GONZALO,2014-10-15T06:00:00Z,U,HU,22.5,-67.0,115,953,100,60,70,100,30,30,30,40,20,20,15,20
AL082014,GONZALO,2014-10-15T12:00:00Z,U,HU,23.1,-67.7,115,949,110,80,80,110,50,40,30,40,30,25,15,20
AL082014,GONZALO,2014-10-15T18:00:00Z,U,HU,23.8,-68.3,110,953,110,80,80,110,50,40,30,40,30,25,20,20
AL082014,GONZALO,2014-10-16T00:00:00Z,U,HU,24.4,-68.6,110,953,110,90,90,110,60,50,40,50,35,30,25,25
AL082014,GONZALO,2014-10-16T06:00:00Z,U,HU,25.0,-68.7,115,948,120,110,90,110,60,50,50,50,35,30,25,25
AL082014,GONZALO,2014-10-16T12:00:00Z,U,HU,25.6,-68.7,125,940,130,130,90,110,70,70,50,50,40,40,25,35
AL082014,GONZALO,2014-10-16T18:00:00Z,U,HU,26.5,-68.3,125,942,130,130,90,110,70,70,50,50,40,40,30,35
AL082014,GONZALO,2014-10-17T00:00:00Z,U,HU,27.4,-67.8,120,942,140,150,110,110,80,80,60,60,50,50,35,35
AL082014,GONZALO,2014-10-17T06:00:00Z,U,HU,28.6,-67.2,115,945,140,150,110,110,80,80,60,60,50,50,35,35
AL082014,GONZALO,2014-10-17T12:00:00Z,U,HU,29.8,-66.5,110,947,140,150,110,110,80,80,60,60,50,50,50,40
AL082014,GONZALO,2014-10-17T18:00:00Z,U,HU,31.0,-65.7,105,949,140,150,110,110,80,80,60,60,50,50,50,40
AL082014,GONZALO,2014-10-18T00:00:00Z,U,HU,32.2,-64.9,95,952,140,150,110,110,80,80,60,60,50,50,50,40
AL082014,GONZALO,2014-10-18T00:30:00Z,L,HU,32.3,-64.8,95,952,140,150,110,110,80,80,60,60,50,50,50,40
