Date,ActiveJobs,StageoutPilots,CSC108,Backfill,Unusable,CSC108Diff,CSC108Ratio
1484912629000,16.0,4.0,336.0,0.0,1409.0,-336.0,1.0
1484913273000,17.0,1.0,356.0,0.0,0.0,-356.0,1.0
1484914025000,17.0,0.0,356.0,0.0,0.0,-356.0,1.0
1484914872000,13.0,3.0,244.0,0.0,0.0,-244.0,1.0
1484915594000,11.0,2.0,196.0,0.0,0.0,-196.0,1.0
1484916299000,13.0,2.0,229.0,24.0,0.0,-205.0,0.9051383
1484916955000,14.0,0.0,253.0,0.0,0.0,-253.0,1.0
1484917854000,14.0,1.0,272.0,0.0,0.0,-272.0,1.0
1484918551000,13.0,2.0,247.0,7.0,0.0,-240.0,0.97244096
1484919187000,14.0,0.0,262.0,0.0,0.0,-262.0,1.0
1484919907000,16.0,1.0,293.0,29.0,0.0,-264.0,0.90993786
1484920636000,17.0,0.0,322.0,6.0,0.0,-316.0,0.98170733
1484921338000,15.0,1.0,286.0,38.0,0.0,-248.0,0.88271606
1484921976000,16.0,1.0,330.0,9.0,0.0,-321.0,0.9734513
1484922989000,16.0,3.0,320.0,15.0,0.0,-305.0,0.95522386
1484923623000,16.0,0.0,320.0,11.0,0.0,-309.0,0.9667674
1484924279000,16.0,1.0,314.0,1.0,0.0,-313.0,0.9968254
1484924934000,16.0,0.0,315.0,0.0,0.0,-315.0,1.0
1484925595000,15.0,1.0,314.0,7.0,4.0,-307.0,0.97819316
1484926278000,15.0,1.0,300.0,13.0,0.0,-287.0,0.9584665
1484926923000,14.0,2.0,274.0,31.0,0.0,-243.0,0.89836067
1484927673000,16.0,1.0,313.0,7.0,0.0,-306.0,0.978125
1484928436000,16.0,2.0,299.0,5.0,0.0,-294.0,0.98355263
1484929202000,16.0,0.0,308.0,4.0,0.0,-304.0,0.98717946
1484929938000,15.0,0.0,293.0,11.0,0.0,-282.0,0.9638158
1484930674000,18.0,1.0,351.0,16.0,0.0,-335.0,0.95640326
1484931332000,17.0,2.0,322.0,2.0,0.0,-320.0,0.99382716
1484932070000,16.0,1.0,307.0,13.0,0.0,-294.0,0.959375
1484932704000,16.0,2.0,298.0,54.0,0.0,-244.0,0.84659094
1484933409000,13.0,3.0,238.0,15.0,0.0,-223.0,0.94071144
1484934063000,15.0,0.0,264.0,0.0,0.0,-264.0,1.0
1484934829000,15.0,1.0,263.0,0.0,0.0,-263.0,1.0
1484935487000,17.0,2.0,296.0,9.0,0.0,-287.0,0.9704918
1484936226000,16.0,3.0,274.0,0.0,0.0,-274.0,1.0
1484936841000,17.0,1.0,294.0,0.0,0.0,-294.0,1.0
1484937555000,17.0,0.0,294.0,0.0,0.0,-294.0,1.0
1484938253000,14.0,3.0,234.0,8.0,0.0,-226.0,0.96694213
1484938990000,13.0,2.0,220.0,0.0,0.0,-220.0,1.0
1484939732000,13.0,0.0,230.0,4.0,0.0,-226.0,0.982906
1484940615000,11.0,4.0,189.0,0.0,0.0,-189.0,1.0
1484941359000,12.0,0.0,204.0,2.0,0.0,-202.0,0.99029124
1484942016000,13.0,2.0,215.0,12.0,0.0,-203.0,0.9471366
1484942695000,12.0,1.0,195.0,3.0,0.0,-192.0,0.9848485
1484943348000,14.0,0.0,225.0,1.0,0.0,-224.0,0.99557525
1484944171000,16.0,0.0,255.0,0.0,0.0,-255.0,1.0
1484944934000,15.0,0.0,245.0,11.0,0.0,-234.0,0.95703125
1484945661000,16.0,2.0,250.0,27.0,0.0,-223.0,0.9025271
1484946297000,14.0,1.0,220.0,15.0,0.0,-205.0,0.9361702
1484946942000,13.0,2.0,205.0,12.0,0.0,-193.0,0.9447005
1484947656000,12.0,2.0,185.0,0.0,0.0,-185.0,1.0
1484948306000,14.0,1.0,215.0,18.0,0.0,-197.0,0.9227468
1484948921000,13.0,2.0,200.0,5.0,0.0,-195.0,0.9756098
1484949631000,16.0,0.0,214.0,0.0,0.0,-214.0,1.0
1484950400000,13.0,2.0,164.0,17.0,0.0,-147.0,0.9060773
1484951043000,13.0,1.0,166.0,3.0,0.0,-163.0,0.98224854
1484951768000,15.0,0.0,196.0,4.0,0.0,-192.0,0.98
1484952394000,15.0,0.0,200.0,28.0,0.0,-172.0,0.877193
1484953004000,13.0,3.0,170.0,5.0,0.0,-165.0,0.9714286
1484953713000,14.0,2.0,174.0,2.0,0.0,-172.0,0.9886364
1484954532000,12.0,2.0,179.0,6.0,0.0,-173.0,0.96756756
1484955256000,12.0,0.0,186.0,16.0,0.0,-170.0,0.9207921
1484955992000,17.0,1.0,264.0,6.0,0.0,-258.0,0.9777778
1484956777000,15.0,2.0,258.0,14.0,0.0,-244.0,0.9485294
1484957521000,17.0,1.0,304.0,23.0,0.0,-281.0,0.9296636
1484958276000,17.0,1.0,304.0,9.0,0.0,-295.0,0.971246
1484958915000,16.0,2.0,300.0,13.0,0.0,-287.0,0.9584665
1484959628000,16.0,3.0,299.0,63.0,0.0,-236.0,0.82596684
1484960368000,16.0,2.0,293.0,22.0,0.0,-271.0,0.93015873
1484961168000,12.0,5.0,228.0,0.0,0.0,-228.0,1.0
1484961995000,11.0,1.0,213.0,0.0,0.0,-213.0,1.0
1484962686000,11.0,6.0,170.0,0.0,0.0,-170.0,1.0
1484963404000,12.0,2.0,187.0,0.0,0.0,-187.0,1.0
1484964092000,13.0,2.0,188.0,17.0,0.0,-171.0,0.9170732
1484964827000,13.0,0.0,205.0,1.0,0.0,-204.0,0.9951456
1484965554000,14.0,1.0,220.0,11.0,0.0,-209.0,0.95238096
1484966283000,15.0,0.0,230.0,0.0,0.0,-230.0,1.0
1484966903000,18.0,0.0,275.0,1.0,0.0,-274.0,0.9963768
1484967546000,17.0,0.0,260.0,17.0,0.0,-243.0,0.93862814
1484968184000,17.0,0.0,281.0,0.0,0.0,-281.0,1.0
1484968901000,14.0,3.0,277.0,51.0,0.0,-226.0,0.8445122
1484969551000,14.0,2.0,278.0,13.0,0.0,-265.0,0.95532644
1484970330000,13.0,3.0,255.0,12.0,0.0,-243.0,0.9550562
1484971116000,14.0,3.0,272.0,0.0,0.0,-272.0,1.0
1484971768000,15.0,1.0,279.0,8.0,0.0,-271.0,0.9721254
1484972531000,14.0,2.0,264.0,23.0,0.0,-241.0,0.9198606
1484973261000,15.0,3.0,274.0,32.0,0.0,-242.0,0.89542484
1484973882000,15.0,2.0,263.0,0.0,0.0,-263.0,1.0
1484974569000,16.0,1.0,242.0,3.0,0.0,-239.0,0.9877551
1484975293000,16.0,0.0,242.0,9.0,0.0,-233.0,0.96414346
1484976117000,16.0,0.0,252.0,8.0,0.0,-244.0,0.9692308
1484976871000,16.0,2.0,250.0,4.0,0.0,-246.0,0.984252
1484977646000,15.0,2.0,235.0,51.0,0.0,-184.0,0.82167834
1484978416000,12.0,3.0,189.0,13.0,0.0,-176.0,0.93564355
1484979206000,15.0,3.0,246.0,0.0,0.0,-246.0,1.0
1484979998000,16.0,0.0,262.0,10.0,0.0,-252.0,0.9632353
1484980603000,15.0,2.0,274.0,2.0,0.0,-272.0,0.9927536
1484981272000,16.0,1.0,293.0,62.0,0.0,-231.0,0.82535213
1484982013000,18.0,2.0,301.0,10.0,0.0,-291.0,0.9678457
1484982671000,16.0,2.0,298.0,1.0,0.0,-297.0,0.9966555
1484983288000,18.0,0.0,331.0,0.0,0.0,-331.0,1.0
1484984063000,19.0,0.0,346.0,16.0,0.0,-330.0,0.9558011
1484984764000,16.0,2.0,289.0,0.0,0.0,-289.0,1.0
1484985491000,16.0,1.0,297.0,0.0,0.0,-297.0,1.0
1484986148000,16.0,0.0,297.0,1.0,0.0,-296.0,0.9966443
1484986876000,13.0,3.0,234.0,0.0,0.0,-234.0,1.0
1484987510000,14.0,2.0,251.0,7.0,0.0,-244.0,0.9728682
1484988125000,13.0,2.0,233.0,16.0,0.0,-217.0,0.935743
1484988756000,13.0,3.0,215.0,4.0,0.0,-211.0,0.98173517
1484989379000,11.0,0.0,185.0,11.0,0.0,-174.0,0.9438776
1484990089000,14.0,1.0,230.0,5.0,0.0,-225.0,0.9787234
1484990730000,14.0,1.0,230.0,5.0,0.0,-225.0,0.9787234
1484991408000,12.0,0.0,192.0,11.0,0.0,-181.0,0.9458128
1484992217000,12.0,1.0,190.0,0.0,0.0,-190.0,1.0
1484992866000,11.0,0.0,175.0,0.0,0.0,-175.0,1.0
1484993623000,11.0,1.0,165.0,10.0,0.0,-155.0,0.94285715
1484994264000,11.0,0.0,165.0,10.0,0.0,-155.0,0.94285715
1484994989000,11.0,2.0,175.0,8.0,0.0,-167.0,0.95628417
1484995701000,10.0,2.0,160.0,0.0,0.0,-160.0,1.0
1484996515000,11.0,1.0,175.0,0.0,0.0,-175.0,1.0
1484997139000,15.0,0.0,249.0,2.0,0.0,-247.0,0.9920319
1484997796000,15.0,0.0,251.0,0.0,0.0,-251.0,1.0
1484998550000,16.0,3.0,266.0,3.0,0.0,-263.0,0.9888476
1484999275000,16.0,0.0,269.0,0.0,0.0,-269.0,1.0
1484999965000,17.0,0.0,301.0,0.0,0.0,-301.0,1.0
1485000686000,16.0,2.0,276.0,21.0,0.0,-255.0,0.9292929
1485001354000,16.0,3.0,282.0,15.0,0.0,-267.0,0.94949496
1485002084000,16.0,1.0,282.0,15.0,0.0,-267.0,0.94949496
1485002730000,15.0,2.0,253.0,12.0,0.0,-241.0,0.954717
1485003369000,15.0,2.0,265.0,4.0,0.0,-261.0,0.98513013
1485004003000,16.0,1.0,280.0,9.0,0.0,-271.0,0.9688581
1485004758000,15.0,0.0,262.0,12.0,0.0,-250.0,0.95620435
1485005469000,15.0,1.0,257.0,0.0,0.0,-257.0,1.0
1485006085000,14.0,3.0,236.0,21.0,0.0,-215.0,0.91828793
1485006736000,14.0,1.0,242.0,0.0,0.0,-242.0,1.0
1485007438000,15.0,0.0,257.0,0.0,0.0,-257.0,1.0
1485008209000,15.0,2.0,257.0,0.0,0.0,-257.0,1.0
1485008989000,16.0,2.0,272.0,5.0,0.0,-267.0,0.98194945
1485009718000,13.0,2.0,227.0,50.0,0.0,-177.0,0.8194946
1485011137000,13.0,3.0,201.0,4.0,0.0,-197.0,0.9804878
1485011861000,13.0,1.0,228.0,9.0,0.0,-219.0,0.96202534
1485014278000,11.0,5.0,198.0,10.0,0.0,-188.0,0.9519231
1485015050000,11.0,2.0,203.0,5.0,0.0,-198.0,0.97596157
1485015794000,12.0,0.0,222.0,1.0,0.0,-221.0,0.9955157
1485016605000,12.0,0.0,222.0,0.0,0.0,-222.0,1.0
1485017370000,10.0,4.0,192.0,23.0,0.0,-169.0,0.89302325
1485018023000,11.0,1.0,215.0,9.0,0.0,-206.0,0.9598214
1485018693000,9.0,2.0,159.0,0.0,0.0,-159.0,1.0
1485019343000,10.0,1.0,174.0,1.0,0.0,-173.0,0.9942857
1485020064000,11.0,1.0,184.0,0.0,0.0,-184.0,1.0
1485020897000,11.0,1.0,180.0,2.0,0.0,-178.0,0.989011
1485021614000,13.0,0.0,210.0,0.0,0.0,-210.0,1.0
1485022305000,14.0,0.0,225.0,3.0,0.0,-222.0,0.9868421
1485023076000,17.0,0.0,303.0,14.0,0.0,-289.0,0.95583594
1485023686000,18.0,2.0,342.0,63.0,0.0,-279.0,0.84444445
1485024391000,15.0,2.0,290.0,21.0,0.0,-269.0,0.93247586
1485025106000,16.0,1.0,311.0,27.0,0.0,-284.0,0.92011833
1485025733000,18.0,0.0,383.0,2.0,0.0,-381.0,0.9948052
1485026440000,17.0,0.0,368.0,5.0,0.0,-363.0,0.98659515
1485027190000,16.0,1.0,353.0,12.0,0.0,-341.0,0.96712327
1485027808000,17.0,1.0,378.0,4.0,0.0,-374.0,0.9895288
1485028433000,15.0,2.0,316.0,0.0,0.0,-316.0,1.0
1485029126000,15.0,1.0,313.0,3.0,0.0,-310.0,0.99050635
1485029869000,17.0,2.0,308.0,8.0,0.0,-300.0,0.9746835
1485030516000,16.0,2.0,301.0,90.0,0.0,-211.0,0.769821
1485031186000,15.0,2.0,267.0,5.0,0.0,-262.0,0.9816176
1485031825000,15.0,2.0,267.0,5.0,0.0,-262.0,0.9816176
1485032593000,14.0,1.0,252.0,17.0,0.0,-235.0,0.936803
1485033279000,16.0,2.0,303.0,42.0,0.0,-261.0,0.87826085
1485033917000,17.0,2.0,344.0,18.0,0.0,-326.0,0.95027626
1485034598000,17.0,1.0,377.0,0.0,0.0,-377.0,1.0
1485035456000,16.0,2.0,377.0,32.0,0.0,-345.0,0.9217604
1485036098000,17.0,2.0,380.0,42.0,0.0,-338.0,0.90047395
1485036809000,18.0,0.0,422.0,8.0,0.0,-414.0,0.98139536
1485037571000,16.0,0.0,392.0,62.0,0.0,-330.0,0.8634361
1485038316000,17.0,1.0,412.0,6.0,0.0,-406.0,0.98564595
1485038939000,16.0,1.0,370.0,12.0,0.0,-358.0,0.9685864
1485039553000,13.0,3.0,298.0,7.0,0.0,-291.0,0.9770492
1485040333000,12.0,2.0,250.0,8.0,0.0,-242.0,0.96899223
1485040948000,13.0,1.0,265.0,0.0,0.0,-265.0,1.0
1485041638000,12.0,3.0,216.0,17.0,0.0,-199.0,0.9270386
1485042325000,13.0,0.0,233.0,12.0,0.0,-221.0,0.9510204
1485043060000,12.0,1.0,191.0,12.0,0.0,-179.0,0.9408867
1485043882000,14.0,1.0,255.0,6.0,0.0,-249.0,0.9770115
1485044610000,14.0,0.0,253.0,4.0,0.0,-249.0,0.9844358
1485045323000,14.0,1.0,253.0,2.0,0.0,-251.0,0.99215686
1485045991000,14.0,1.0,255.0,0.0,0.0,-255.0,1.0
1485046690000,14.0,1.0,255.0,0.0,0.0,-255.0,1.0
1485047468000,12.0,1.0,223.0,0.0,0.0,-223.0,1.0
1485048108000,13.0,0.0,243.0,14.0,0.0,-229.0,0.9455253
1485048840000,15.0,3.0,271.0,30.0,0.0,-241.0,0.9003322
1485049470000,16.0,1.0,269.0,0.0,0.0,-269.0,1.0
1485050210000,16.0,1.0,269.0,0.0,0.0,-269.0,1.0
1485050900000,16.0,0.0,269.0,22.0,0.0,-247.0,0.9243986
1485051555000,15.0,2.0,259.0,4.0,0.0,-255.0,0.98479086
1485052360000,13.0,0.0,229.0,2.0,0.0,-227.0,0.991342
1485053064000,14.0,0.0,244.0,5.0,0.0,-239.0,0.9799197
1485053781000,13.0,1.0,224.0,10.0,0.0,-214.0,0.95726496
1485054611000,12.0,2.0,223.0,0.0,0.0,-223.0,1.0
1485055343000,12.0,1.0,212.0,5.0,0.0,-207.0,0.9769585
1485056132000,13.0,1.0,229.0,0.0,0.0,-229.0,1.0
1485056818000,12.0,1.0,207.0,6.0,0.0,-201.0,0.97183096
1485057534000,13.0,0.0,233.0,0.0,0.0,-233.0,1.0
1485058142000,13.0,1.0,233.0,4.0,0.0,-229.0,0.98312235
1485058807000,12.0,1.0,218.0,15.0,0.0,-203.0,0.93562233
1485059641000,11.0,3.0,178.0,3.0,0.0,-175.0,0.98342544
1485060308000,11.0,0.0,181.0,0.0,0.0,-181.0,1.0
1485060951000,11.0,0.0,181.0,12.0,0.0,-169.0,0.93782383
1485061600000,10.0,1.0,164.0,28.0,0.0,-136.0,0.8541667
1485062259000,11.0,1.0,192.0,0.0,0.0,-192.0,1.0
1485062965000,12.0,1.0,207.0,9.0,0.0,-198.0,0.9583333
1485063644000,11.0,2.0,181.0,18.0,0.0,-163.0,0.90954775
1485064312000,13.0,1.0,214.0,9.0,0.0,-205.0,0.9596413
1485065059000,13.0,1.0,223.0,0.0,0.0,-223.0,1.0
1485065818000,15.0,1.0,250.0,5.0,0.0,-245.0,0.98039216
1485066470000,15.0,1.0,250.0,5.0,0.0,-245.0,0.98039216
1485067132000,18.0,1.0,309.0,1.0,0.0,-308.0,0.9967742
1485067736000,17.0,2.0,294.0,17.0,0.0,-277.0,0.9453376
1485068499000,14.0,2.0,249.0,6.0,0.0,-243.0,0.9764706
1485069218000,15.0,0.0,264.0,11.0,0.0,-253.0,0.96
1485069911000,17.0,0.0,291.0,15.0,0.0,-276.0,0.95098037
1485070585000,15.0,1.0,261.0,29.0,0.0,-232.0,0.9
1485071306000,14.0,2.0,249.0,9.0,0.0,-240.0,0.96511626
1485072030000,13.0,0.0,234.0,10.0,0.0,-224.0,0.9590164
1485072712000,12.0,2.0,205.0,7.0,0.0,-198.0,0.9669811
1485073497000,11.0,1.0,177.0,4.0,0.0,-173.0,0.97790056
1485074265000,13.0,1.0,207.0,10.0,0.0,-197.0,0.953917
1485074910000,11.0,2.0,177.0,8.0,0.0,-169.0,0.9567568
1485075556000,9.0,0.0,147.0,6.0,0.0,-141.0,0.9607843
1485076181000,10.0,0.0,162.0,8.0,0.0,-154.0,0.9529412
1485076966000,9.0,1.0,135.0,0.0,0.0,-135.0,1.0
1485077589000,10.0,0.0,173.0,41.0,0.0,-132.0,0.80841124
1485078205000,13.0,1.0,244.0,5.0,0.0,-239.0,0.9799197
1485078857000,14.0,0.0,259.0,6.0,0.0,-253.0,0.9773585
1485079617000,15.0,0.0,289.0,0.0,0.0,-289.0,1.0
1485080239000,17.0,0.0,319.0,30.0,0.0,-289.0,0.9140401
1485080920000,19.0,0.0,381.0,0.0,0.0,-381.0,1.0
1485081662000,17.0,2.0,383.0,3.0,0.0,-380.0,0.992228
1485082340000,19.0,0.0,418.0,0.0,0.0,-418.0,1.0
1485083019000,17.0,2.0,342.0,12.0,0.0,-330.0,0.9661017
1485083823000,16.0,4.0,354.0,16.0,0.0,-338.0,0.9567568
1485084599000,17.0,2.0,370.0,0.0,0.0,-370.0,1.0
1485085459000,17.0,1.0,378.0,0.0,0.0,-378.0,1.0
1485086172000,14.0,2.0,301.0,0.0,0.0,-301.0,1.0
1485086855000,14.0,1.0,301.0,5.0,0.0,-296.0,0.9836601
1485087505000,15.0,2.0,285.0,5.0,0.0,-280.0,0.98275864
1485088140000,15.0,0.0,306.0,0.0,0.0,-306.0,1.0
1485088870000,15.0,1.0,306.0,0.0,0.0,-306.0,1.0
1485089605000,16.0,2.0,305.0,6.0,0.0,-299.0,0.9807074
1485090238000,15.0,2.0,281.0,5.0,0.0,-276.0,0.9825175
1485090905000,13.0,2.0,237.0,9.0,0.0,-228.0,0.9634146
1485091707000,14.0,0.0,252.0,2.0,0.0,-250.0,0.992126
1485092396000,14.0,0.0,252.0,2.0,0.0,-250.0,0.992126
1485093133000,14.0,1.0,246.0,6.0,0.0,-240.0,0.97619045
1485093757000,17.0,1.0,299.0,47.0,0.0,-252.0,0.86416185
1485094523000,19.0,0.0,346.0,0.0,0.0,-346.0,1.0
1485095188000,14.0,4.0,277.0,15.0,0.0,-262.0,0.94863015
1485095883000,15.0,1.0,292.0,0.0,0.0,-292.0,1.0
1485096588000,15.0,1.0,292.0,8.0,0.0,-284.0,0.97333336
1485097227000,15.0,0.0,292.0,0.0,0.0,-292.0,1.0
1485097958000,15.0,0.0,292.0,8.0,0.0,-284.0,0.97333336
1485098599000,13.0,0.0,262.0,6.0,0.0,-256.0,0.97761196
1485099377000,11.0,2.0,203.0,1.0,0.0,-202.0,0.99509805
1485099982000,12.0,2.0,203.0,1.0,0.0,-202.0,0.99509805
1485100768000,11.0,1.0,186.0,0.0,0.0,-186.0,1.0
1485101434000,13.0,2.0,195.0,9.0,0.0,-186.0,0.9558824
1485102039000,11.0,2.0,165.0,7.0,0.0,-158.0,0.9593023
1485102680000,12.0,0.0,180.0,0.0,0.0,-180.0,1.0
1485103416000,12.0,0.0,180.0,8.0,0.0,-172.0,0.9574468
1485104071000,12.0,0.0,180.0,0.0,409.0,-180.0,1.0
1485104831000,10.0,2.0,150.0,43.0,6330.0,-107.0,0.77720207
1485105446000,12.0,3.0,182.0,11.0,6330.0,-171.0,0.9430052
1485106206000,12.0,0.0,182.0,1.0,0.0,-181.0,0.9945355
1485106853000,15.0,2.0,264.0,31.0,0.0,-233.0,0.8949153
1485107627000,18.0,0.0,327.0,0.0,0.0,-327.0,1.0
1485108310000,18.0,0.0,327.0,0.0,0.0,-327.0,1.0
1485108993000,18.0,0.0,327.0,0.0,0.0,-327.0,1.0
1485109607000,18.0,0.0,327.0,16.0,0.0,-311.0,0.95335275
1485110250000,16.0,2.0,296.0,0.0,0.0,-296.0,1.0
1485110984000,16.0,2.0,296.0,11.0,0.0,-285.0,0.9641694
1485111629000,15.0,1.0,279.0,0.0,0.0,-279.0,1.0
1485112235000,12.0,4.0,210.0,8.0,0.0,-202.0,0.96330273
1485112979000,10.0,4.0,162.0,4.0,0.0,-158.0,0.97590363
1485113748000,15.0,2.0,264.0,10.0,0.0,-254.0,0.96350366
1485114383000,18.0,0.0,312.0,33.0,0.0,-279.0,0.90434784
1485115117000,19.0,0.0,345.0,52.0,0.0,-293.0,0.86901766
1485115812000,18.0,1.0,330.0,36.0,0.0,-294.0,0.90163934
1485116521000,17.0,2.0,314.0,63.0,0.0,-251.0,0.8328912
1485117329000,18.0,1.0,330.0,7.0,0.0,-323.0,0.9792285
1485118046000,17.0,1.0,315.0,36.0,0.0,-279.0,0.8974359
1485118726000,15.0,3.0,285.0,210.0,0.0,-75.0,0.57575756
1485119397000,15.0,3.0,326.0,0.0,0.0,-326.0,1.0
1485120093000,14.0,4.0,332.0,7.0,0.0,-325.0,0.97935104
1485120727000,17.0,1.0,398.0,2.0,0.0,-396.0,0.995
1485121456000,19.0,0.0,440.0,0.0,0.0,-440.0,1.0
1485122146000,16.0,1.0,395.0,160.0,0.0,-235.0,0.7117117
1485122767000,17.0,1.0,447.0,152.0,0.0,-295.0,0.7462437
1485123374000,17.0,2.0,436.0,346.0,0.0,-90.0,0.55754477
1485124031000,18.0,2.0,736.0,122.0,0.0,-614.0,0.8578088
1485124706000,15.0,3.0,657.0,296.0,0.0,-361.0,0.68940187
1485125465000,13.0,6.0,835.0,205.0,0.0,-630.0,0.80288464
1485126118000,14.0,4.0,1262.0,224.0,0.0,-1038.0,0.84925973
1485126756000,18.0,1.0,1547.0,135.0,0.0,-1412.0,0.9197384
1485127411000,18.0,1.0,1536.0,451.0,0.0,-1085.0,0.7730247
1485128050000,17.0,1.0,1502.0,590.0,0.0,-912.0,0.71797323
1485128737000,15.0,1.0,1453.0,11.0,880.0,-1442.0,0.99248636
1485129502000,15.0,1.0,1453.0,15.0,2135.0,-1438.0,0.98978204
1485130215000,16.0,0.0,1468.0,0.0,4053.0,-1468.0,1.0
1485130820000,15.0,1.0,1168.0,14.0,6371.0,-1154.0,0.98815566
1485131647000,10.0,5.0,809.0,2.0,6910.0,-807.0,0.9975339
1485132407000,5.0,6.0,76.0,9.0,0.0,-67.0,0.89411765
1485133091000,6.0,6.0,92.0,7.0,0.0,-85.0,0.9292929
1485133968000,6.0,5.0,92.0,0.0,0.0,-92.0,1.0
1485134608000,6.0,5.0,92.0,8.0,0.0,-84.0,0.92
1485135279000,6.0,4.0,92.0,12.0,0.0,-80.0,0.88461536
1485135966000,6.0,4.0,94.0,12.0,0.0,-82.0,0.8867925
1485136636000,6.0,3.0,94.0,12.0,0.0,-82.0,0.8867925
1485137287000,5.0,2.0,79.0,12.0,0.0,-67.0,0.8681319
1485137944000,6.0,1.0,106.0,0.0,0.0,-106.0,1.0
1485138734000,5.0,2.0,89.0,5.0,0.0,-84.0,0.9468085
1485139354000,5.0,0.0,89.0,1.0,0.0,-88.0,0.98888886
1485140033000,5.0,0.0,89.0,5.0,0.0,-84.0,0.9468085
1485140694000,5.0,0.0,89.0,3.0,0.0,-86.0,0.9673913
1485141323000,6.0,0.0,102.0,8.0,0.0,-94.0,0.92727274
1485142038000,6.0,0.0,102.0,8.0,0.0,-94.0,0.92727274
1485142728000,8.0,1.0,134.0,0.0,0.0,-134.0,1.0
1485143336000,8.0,0.0,134.0,0.0,0.0,-134.0,1.0
1485143953000,7.0,1.0,107.0,3.0,0.0,-104.0,0.9727273
1485144579000,9.0,0.0,140.0,0.0,0.0,-140.0,1.0
1485145217000,9.0,0.0,140.0,0.0,0.0,-140.0,1.0
1485145992000,9.0,1.0,140.0,12.0,0.0,-128.0,0.92105263
1485146674000,8.0,0.0,125.0,12.0,0.0,-113.0,0.91240877
1485147298000,9.0,0.0,140.0,5.0,0.0,-135.0,0.9655172
1485148006000,9.0,2.0,138.0,15.0,0.0,-123.0,0.9019608
1485148655000,9.0,0.0,138.0,2.0,0.0,-136.0,0.98571426
1485149294000,8.0,0.0,123.0,1.0,0.0,-122.0,0.9919355
1485150004000,12.0,1.0,191.0,9.0,0.0,-182.0,0.955
1485150738000,15.0,0.0,236.0,14.0,0.0,-222.0,0.944
1485151445000,17.0,0.0,272.0,10.0,0.0,-262.0,0.964539
1485152109000,15.0,1.0,242.0,44.0,0.0,-198.0,0.84615386
1485152785000,16.0,1.0,270.0,0.0,0.0,-270.0,1.0
1485153540000,15.0,1.0,255.0,0.0,0.0,-255.0,1.0
1485154212000,16.0,0.0,278.0,0.0,0.0,-278.0,1.0
1485154974000,13.0,4.0,232.0,31.0,0.0,-201.0,0.88212925
1485155737000,13.0,2.0,223.0,11.0,0.0,-212.0,0.9529914
1485156497000,10.0,1.0,172.0,62.0,0.0,-110.0,0.73504275
1485157211000,12.0,0.0,218.0,6.0,0.0,-212.0,0.97321427
1485157987000,13.0,2.0,224.0,0.0,0.0,-224.0,1.0
1485158659000,16.0,0.0,271.0,8.0,0.0,-263.0,0.9713262
1485159297000,15.0,1.0,264.0,15.0,0.0,-249.0,0.94623655
1485160058000,17.0,0.0,300.0,0.0,0.0,-300.0,1.0
1485160788000,17.0,2.0,316.0,16.0,0.0,-300.0,0.9518072
1485161415000,18.0,1.0,331.0,1.0,0.0,-330.0,0.99698794
1485162046000,15.0,0.0,286.0,12.0,0.0,-274.0,0.9597315
1485162717000,16.0,1.0,310.0,3.0,0.0,-307.0,0.99041533
1485163457000,15.0,3.0,295.0,0.0,0.0,-295.0,1.0
1485164170000,14.0,1.0,286.0,0.0,0.0,-286.0,1.0
1485165033000,14.0,1.0,278.0,8.0,0.0,-270.0,0.97202796
1485165776000,14.0,2.0,272.0,14.0,0.0,-258.0,0.951049
1485166487000,12.0,1.0,225.0,13.0,0.0,-212.0,0.9453781
1485167108000,11.0,2.0,210.0,12.0,0.0,-198.0,0.9459459
1485167862000,11.0,0.0,222.0,0.0,0.0,-222.0,1.0
1485168485000,11.0,2.0,197.0,17.0,0.0,-180.0,0.9205608
1485169282000,14.0,2.0,297.0,0.0,0.0,-297.0,1.0
1485169966000,14.0,2.0,285.0,79.0,0.0,-206.0,0.78296703
1485170727000,15.0,0.0,329.0,0.0,0.0,-329.0,1.0
1485171499000,15.0,1.0,329.0,0.0,0.0,-329.0,1.0
1485172122000,15.0,0.0,329.0,8.0,0.0,-321.0,0.97626114
1485172758000,15.0,0.0,329.0,8.0,0.0,-321.0,0.97626114
1485173500000,16.0,1.0,351.0,0.0,0.0,-351.0,1.0
1485174190000,15.0,1.0,296.0,98.0,0.0,-198.0,0.75126904
1485174843000,14.0,2.0,287.0,0.0,0.0,-287.0,1.0
1485175613000,14.0,0.0,274.0,5.0,0.0,-269.0,0.98207885
1485176409000,11.0,3.0,200.0,15.0,0.0,-185.0,0.9302326
1485177296000,13.0,1.0,222.0,0.0,0.0,-222.0,1.0
1485177975000,13.0,1.0,230.0,7.0,0.0,-223.0,0.9704641
1485178665000,16.0,1.0,268.0,1.0,0.0,-267.0,0.9962825
1485179410000,14.0,3.0,226.0,10.0,0.0,-216.0,0.9576271
1485180104000,15.0,1.0,241.0,15.0,0.0,-226.0,0.94140625
1485180744000,15.0,2.0,251.0,0.0,0.0,-251.0,1.0
1485181531000,15.0,0.0,251.0,9.0,0.0,-242.0,0.9653846
1485182252000,14.0,1.0,245.0,7.0,0.0,-238.0,0.9722222
1485182875000,16.0,1.0,275.0,517.0,0.0,242.0,0.3472222
